Time - V_S	Amplitude - V_S	Time - V_R	Amplitude - V_R	Time - V_C	Amplitude - V_C
0,00083	2,24212	0,00083	1,52566	0,00083	0,0552456
0,000832	2,24212	0,000832	1,52839	0,000832	0,0549236
0,000834	2,24163	0,000834	1,53016	0,000834	0,0568556
0,000836	2,24453	0,000836	1,5321	0,000836	0,0571776
0,000838	2,23954	0,000838	1,53483	0,000838	0,0573386
0,00084	2,24131	0,00084	1,53644	0,00084	0,0539576
0,000842	2,24115	0,000842	1,53838	0,000842	0,0563726
0,000844	2,24131	0,000844	1,54031	0,000844	0,0562116
0,000846	2,24067	0,000846	1,54192	0,000846	0,0563726
0,000848	2,24051	0,000848	1,54401	0,000848	0,0562116
0,00085	2,24002	0,00085	1,54562	0,00085	0,0594315
0,000852	2,23906	0,000852	1,54755	0,000852	0,0546016
0,000854	2,23696	0,000854	1,54932	0,000854	0,0560506
0,000856	2,23809	0,000856	1,55093	0,000856	0,0562116
0,000858	2,23793	0,000858	1,55238	0,000858	0,0587875
0,00086	2,2368	0,00086	1,55399	0,00086	0,0587875
0,000862	2,23809	0,000862	1,55609	0,000862	0,0571776
0,000864	2,24018	0,000864	1,5577	0,000864	0,0584655
0,000866	2,23761	0,000866	1,55947	0,000866	0,0579825
0,000868	2,23954	0,000868	1,56043	0,000868	0,0544406
0,00087	2,23793	0,00087	1,56188	0,00087	0,0574995
0,000872	2,23535	0,000872	1,56333	0,000872	0,0584655
0,000874	2,23712	0,000874	1,5651	0,000874	0,0602365
0,000876	2,23616	0,000876	1,56639	0,000876	0,0584655
0,000878	2,2331	0,000878	1,56752	0,000878	0,0610415
0,00088	2,23632	0,00088	1,56929	0,00088	0,0591095
0,000882	2,23584	0,000882	1,57041	0,000882	0,0597535
0,000884	2,23229	0,000884	1,57186	0,000884	0,0562116
0,000886	2,23374	0,000886	1,57283	0,000886	0,0587875
0,000888	2,2331	0,000888	1,57412	0,000888	0,0579825
0,00089	2,2331	0,00089	1,57541	0,00089	0,0607195
0,000892	2,23358	0,000892	1,57669	0,000892	0,0592705
0,000894	2,2331	0,000894	1,5775	0,000894	0,0566946
0,000896	2,23487	0,000896	1,57895	0,000896	0,0591095
0,000898	2,23246	0,000898	1,58024	0,000898	0,0574995
0,0009	2,23519	0,0009	1,58152	0,0009	0,0602365
0,000902	2,23326	0,000902	1,58249	0,000902	0,0594315
0,000904	2,23229	0,000904	1,58329	0,000904	0,0603975
0,000906	2,23213	0,000906	1,58474	0,000906	0,0574995
0,000908	2,23294	0,000908	1,58571	0,000908	0,0587875
0,00091	2,23213	0,00091	1,58716	0,00091	0,0592705
0,000912	2,23133	0,000912	1,58748	0,000912	0,0594315
0,000914	2,23407	0,000914	1,58909	0,000914	0,0615245
0,000916	2,23229	0,000916	1,58973	0,000916	0,0584655
0,000918	2,22972	0,000918	1,59022	0,000918	0,0594315
0,00092	2,22924	0,00092	1,59183	0,00092	0,0594315
0,000922	2,23326	0,000922	1,59215	0,000922	0,0600755
0,000924	2,23133	0,000924	1,59328	0,000924	0,0634565
0,000926	2,23068	0,000926	1,59456	0,000926	0,0592705
0,000928	2,23181	0,000928	1,59473	0,000928	0,0602365
0,00093	2,22891	0,00093	1,59553	0,00093	0,0603975
0,000932	2,23278	0,000932	1,59682	0,000932	0,0566946
0,000934	2,22988	0,000934	1,59746	0,000934	0,0603975
0,000936	2,23068	0,000936	1,59827	0,000936	0,0600755
0,000938	2,22859	0,000938	1,59891	0,000938	0,0600755
0,00094	2,22553	0,00094	1,60004	0,00094	0,0589485
0,000942	2,22924	0,000942	1,60084	0,000942	0,0613635
0,000944	2,22924	0,000944	1,60165	0,000944	0,0595925
0,000946	2,2302	0,000946	1,60149	0,000946	0,0597535
0,000948	2,22956	0,000948	1,60278	0,000948	0,0600755
0,00095	2,22924	0,00095	1,60374	0,00095	0,0589485
0,000952	2,22795	0,000952	1,60422	0,000952	0,0607195
0,000954	2,22682	0,000954	1,60455	0,000954	0,0615245
0,000956	2,22553	0,000956	1,60535	0,000956	0,0603975
0,000958	2,22811	0,000958	1,60632	0,000958	0,0607195
0,00096	2,23004	0,00096	1,60696	0,00096	0,0583045
0,000962	2,22907	0,000962	1,60744	0,000962	0,0626515
0,000964	2,22827	0,000964	1,60825	0,000964	0,0607195
0,000966	2,22634	0,000966	1,60809	0,000966	0,0612025
0,000968	2,22618	0,000968	1,60889	0,000968	0,0605585
0,00097	2,23004	0,00097	1,6097	0,00097	0,0628125
0,000972	2,22682	0,000972	1,61067	0,000972	0,0608805
0,000974	2,22666	0,000974	1,61147	0,000974	0,0628125
0,000976	2,23036	0,000976	1,61163	0,000976	0,0603975
0,000978	2,22763	0,000978	1,61211	0,000978	0,0621685
0,00098	2,2265	0,00098	1,61276	0,00098	0,0600755
0,000982	2,22666	0,000982	1,61308	0,000982	0,0621685
0,000984	2,22956	0,000984	1,61372	0,000984	0,0597535
0,000986	2,22746	0,000986	1,61405	0,000986	0,0642615
0,000988	2,22956	0,000988	1,61453	0,000988	0,0597535
0,00099	2,2273	0,00099	1,61517	0,00099	0,0632955
0,000992	2,22763	0,000992	1,61533	0,000992	0,0620075
0,000994	2,22634	0,000994	1,61614	0,000994	0,0605585
0,000996	2,22666	0,000996	1,61662	0,000996	0,0576605
0,000998	2,22457	0,000998	1,61662	0,000998	2,30E-05
0,001	-1,90089	0,001	1,44789	0,001	-3,08198
0,001002	-2,26104	0,001002	1,37737	0,001002	-2,12339
0,001004	-2,39564	0,001004	1,30525	0,001004	-1,46233
0,001006	-2,48242	0,001006	1,23988	0,001006	-1,00751
0,001008	-2,54682	0,001008	1,17435	0,001008	-0,695169
0,00101	-2,58964	0,00101	1,11221	0,00101	-0,473796
0,001012	-2,61251	0,001012	1,05167	0,001012	-0,319559
0,001014	-2,6315	0,001014	0,991457	0,001014	-0,212334
0,001016	-2,63972	0,001016	0,934785	0,001016	-0,137631
0,001018	-2,64535	0,001018	0,874732	0,001018	-0,0828914
0,00102	-2,64503	0,00102	0,823051	0,00102	-0,0469886
0,001022	-2,64213	0,001022	0,767828	0,001022	-0,0205849
0,001024	-2,63955	0,001024	0,716791	0,001024	-0,00271399
0,001026	-2,63472	0,001026	0,667686	0,001026	0,00807293
0,001028	-2,62539	0,001028	0,616649	0,001028	0,0167669
0,00103	-2,61927	0,00103	0,568672	0,00103	0,0224018
0,001032	-2,61444	0,001032	0,520694	0,001032	0,0254608
0,001034	-2,60381	0,001034	0,474165	0,001034	0,0273928
0,001036	-2,59786	0,001036	0,430212	0,001036	0,0273928
0,001038	-2,59013	0,001038	0,385132	0,001038	0,0264268
0,00104	-2,58208	0,00104	0,344883	0,00104	0,0254608
0,001042	-2,57451	0,001042	0,301574	0,001042	0,0248168
0,001044	-2,56743	0,001044	0,261163	0,001044	0,0257828
0,001046	-2,56163	0,001046	0,220108	0,001046	0,0215968
0,001048	-2,55616	0,001048	0,183562	0,001048	0,0215968
0,00105	-2,54778	0,00105	0,144761	0,00105	0,0227238
0,001052	-2,5399	0,001052	0,106443	0,001052	0,0199868
0,001054	-2,53474	0,001054	0,0700575	0,001054	0,0169279
0,001056	-2,52927	0,001056	0,0346377	0,001056	0,0154789
0,001058	-2,52025	0,001058	0,00195497	0,001058	0,0111319
0,00106	-2,51397	0,00106	-0,0337867	0,00106	0,0111319
0,001062	-2,50979	0,001062	-0,0663085	0,001062	0,0122589
0,001064	-2,50206	0,001064	-0,0994742	0,001064	0,0129029
0,001066	-2,4961	0,001066	-0,130869	0,001066	0,00726793
0,001068	-2,49015	0,001068	-0,159849	0,001068	0,00211597
0,00107	-2,48161	0,00107	-0,190438	0,00107	0,00517495
0,001072	-2,48274	0,001072	-0,220384	0,001072	0,00388696
0,001074	-2,4763	0,001074	-0,249525	0,001074	0,00356496
0,001076	-2,47083	0,001076	-0,278022	0,001076	-0,001104
0,001078	-2,46567	0,001078	-0,306357	0,001078	-0,001104
0,00108	-2,4602	0,00108	-0,333405	0,00108	0,000183987
0,001082	-2,45376	0,001082	-0,359648	0,001082	-0,00223099
0,001084	-2,45054	0,001084	-0,385891	0,001084	-0,001748
0,001086	-2,44652	0,001086	-0,411972	0,001086	-0,00416298
0,001088	-2,4412	0,001088	-0,435639	0,001088	-0,00609496
0,00109	-2,43508	0,00109	-0,461721	0,00109	-0,00641696
0,001092	-2,4309	0,001092	-0,484583	0,001092	-0,00722196
0,001094	-2,43058	0,001094	-0,509055	0,001094	-0,00834895
0,001096	-2,42559	0,001096	-0,530628	0,001096	-0,00867094
0,001098	-2,41818	0,001098	-0,553007	0,001098	-0,0101199
0,0011	-2,41415	0,0011	-0,573615	0,0011	-0,0117299
0,001102	-2,4119	0,001102	-0,594706	0,001102	-0,0131789
0,001104	-2,40852	0,001104	-0,617407	0,001104	-0,0125349
0,001106	-2,40208	0,001106	-0,637692	0,001106	-0,0159159
0,001108	-2,40047	0,001108	-0,657334	0,001108	-0,0165599
0,00111	-2,39596	0,00111	-0,677459	0,00111	-0,0154329
0,001112	-2,39419	0,001112	-0,696618	0,001112	-0,0157549
0,001114	-2,39017	0,001114	-0,715616	0,001114	-0,0175259
0,001116	-2,38163	0,001116	-0,73413	0,001116	-0,0183309
0,001118	-2,38195	0,001118	-0,751196	0,001118	-0,0199409
0,00112	-2,3797	0,00112	-0,768906	0,00112	-0,0249318
0,001122	-2,37455	0,001122	-0,78565	0,001122	-0,0192969
0,001124	-2,37101	0,001124	-0,803199	0,001124	-0,0233218
0,001126	-2,36843	0,001126	-0,819782	0,001126	-0,0228388
0,001128	-2,3694	0,001128	-0,836686	0,001128	-0,0220338
0,00113	-2,36585	0,00113	-0,852142	0,00113	-0,0255758
0,001132	-2,35941	0,001132	-0,867276	0,001132	-0,0268638
0,001134	-2,357	0,001134	-0,881766	0,001134	-0,0273468
0,001136	-2,35764	0,001136	-0,896739	0,001136	-0,0281518
0,001138	-2,35346	0,001138	-0,911229	0,001138	-0,0260588
0,00114	-2,35056	0,00114	-0,925075	0,00114	-0,0292788
0,001142	-2,34573	0,001142	-0,939565	0,001142	-0,0267028
0,001144	-2,34251	0,001144	-0,954215	0,001144	-0,0302448
0,001146	-2,34074	0,001146	-0,965968	0,001146	-0,0287958
0,001148	-2,33784	0,001148	-0,980458	0,001148	-0,0294398
0,00115	-2,33671	0,00115	-0,993177	0,00115	-0,0323378
0,001152	-2,33414	0,001152	-1,0059	0,001152	-0,0324988
0,001154	-2,33124	0,001154	-1,01684	0,001154	-0,0324988
0,001156	-2,33446	0,001156	-1,02908	0,001156	-0,0324988
0,001158	-2,3277	0,001158	-1,0418	0,001158	-0,0365237
0,00116	-2,32705	0,00116	-1,05355	0,00116	-0,0331428
0,001162	-2,32754	0,001162	-1,06482	0,001162	-0,0323378
0,001164	-2,32013	0,001164	-1,07609	0,001164	-0,0358797
0,001166	-2,32029	0,001166	-1,08656	0,001166	-0,0357187
0,001168	-2,31594	0,001168	-1,09783	0,001168	-0,0339477
0,00117	-2,31594	0,00117	-1,10797	0,00117	-0,0379727
0,001172	-2,31289	0,001172	-1,11747	0,001172	-0,0371677
0,001174	-2,3116	0,001174	-1,12825	0,001174	-0,0382947
0,001176	-2,31079	0,001176	-1,13808	0,001176	-0,0395827
0,001178	-2,31015	0,001178	-1,14806	0,001178	-0,0387777
0,00118	-2,30628	0,00118	-1,1574	0,00118	-0,0407097
0,001182	-2,3058	0,001182	-1,16722	0,001182	-0,0397437
0,001184	-2,30371	0,001184	-1,17527	0,001184	-0,0355577
0,001186	-2,29856	0,001186	-1,18444	0,001186	-0,0387777
0,001188	-2,30033	0,001188	-1,19378	0,001188	-0,0413537
0,00119	-2,30017	0,00119	-1,20183	0,00119	-0,0434467
0,001192	-2,29727	0,001192	-1,21036	0,001192	-0,0407097
0,001194	-2,29324	0,001194	-1,21857	0,001194	-0,0419977
0,001196	-2,29002	0,001196	-1,22646	0,001196	-0,0419977
0,001198	-2,29244	0,001198	-1,23484	0,001198	-0,0442517
0,0012	-2,29083	0,0012	-1,24176	0,0012	-0,0428027
0,001202	-2,2889	0,001202	-1,24981	0,001202	-0,0434467
0,001204	-2,29035	0,001204	-1,25754	0,001204	-0,0461836
0,001206	-2,28664	0,001206	-1,26398	0,001206	-0,0415147
0,001208	-2,28616	0,001208	-1,27138	0,001208	-0,0452177
0,00121	-2,28503	0,00121	-1,27831	0,00121	-0,0444127
0,001212	-2,28197	0,001212	-1,28571	0,001212	-0,0469886
0,001214	-2,28358	0,001214	-1,29231	0,001214	-0,0487596
0,001216	-2,27698	0,001216	-1,29827	0,001216	-0,0442517
0,001218	-2,28052	0,001218	-1,30568	0,001218	-0,0468276
0,00122	-2,2773	0,00122	-1,31195	0,00122	-0,0460226
0,001222	-2,27634	0,001222	-1,31759	0,001222	-0,0477936
0,001224	-2,27586	0,001224	-1,32387	0,001224	-0,0469886
0,001226	-2,27038	0,001226	-1,32966	0,001226	-0,0495646
0,001228	-2,27408	0,001228	-1,3353	0,001228	-0,0479546
0,00123	-2,27167	0,00123	-1,34029	0,00123	-0,0474716
0,001232	-2,27264	0,001232	-1,34721	0,001232	-0,0469886
0,001234	-2,27199	0,001234	-1,35301	0,001234	-0,0457007
0,001236	-2,26829	0,001236	-1,35784	0,001236	-0,0487596
0,001238	-2,2699	0,001238	-1,36283	0,001238	-0,0510136
0,00124	-2,27151	0,00124	-1,36863	0,00124	-0,0492426
0,001242	-2,26861	0,001242	-1,37297	0,001242	-0,0510136
0,001244	-2,26459	0,001244	-1,37829	0,001244	-0,0494036
0,001246	-2,267	0,001246	-1,38408	0,001246	-0,0490816
0,001248	-2,26459	0,001248	-1,38795	0,001248	-0,0506916
0,00125	-2,2641	0,00125	-1,39326	0,00125	-0,0503696
0,001252	-2,26217	0,001252	-1,39777	0,001252	-0,0513356
0,001254	-2,26281	0,001254	-1,40211	0,001254	-0,0523016
0,001256	-2,2604	0,001256	-1,4071	0,001256	-0,0550386
0,001258	-2,25815	0,001258	-1,41145	0,001258	-0,0518186
0,00126	-2,25686	0,00126	-1,41532	0,00126	-0,0518186
0,001262	-2,25927	0,001262	-1,4195	0,001262	-0,0527846
0,001264	-2,25476	0,001264	-1,4232	0,001264	-0,0503696
0,001266	-2,25396	0,001266	-1,42771	0,001266	-0,0510136
0,001268	-2,25798	0,001268	-1,4319	0,001268	-0,0519796
0,00127	-2,2575	0,00127	-1,43496	0,00127	-0,0535896
0,001272	-2,2538	0,001272	-1,43979	0,001272	-0,0506916
0,001274	-2,25267	0,001274	-1,44333	0,001274	-0,0523016
0,001276	-2,25525	0,001276	-1,44719	0,001276	-0,0551996
0,001278	-2,25364	0,001278	-1,44993	0,001278	-0,0518186
0,00128	-2,25106	0,00128	-1,45379	0,00128	-0,0535896
0,001282	-2,25122	0,001282	-1,45734	0,001282	-0,0539116
0,001284	-2,24784	0,001284	-1,46184	0,001284	-0,0516576
0,001286	-2,24913	0,001286	-1,46442	0,001286	-0,0524626
0,001288	-2,248	0,001288	-1,46732	0,001288	-0,0531066
0,00129	-2,24752	0,00129	-1,47054	0,00129	-0,0524626
0,001292	-2,24977	0,001292	-1,4736	0,001292	-0,0543946
0,001294	-2,2472	0,001294	-1,47633	0,001294	-0,0550386
0,001296	-2,24768	0,001296	-1,48004	0,001296	-0,0553606
0,001298	-2,24382	0,001298	-1,48293	0,001298	-0,0540726
0,0013	-2,248	0,0013	-1,48551	0,0013	-0,0542336
0,001302	-2,24607	0,001302	-1,4876	0,001302	-0,0498866
0,001304	-2,24414	0,001304	-1,49098	0,001304	-0,0555216
0,001306	-2,24527	0,001306	-1,49404	0,001306	-0,0539116
0,001308	-2,24269	0,001308	-1,49614	0,001308	-0,0556826
0,00131	-2,24301	0,00131	-1,4992	0,00131	-0,0560046
0,001312	-2,2443	0,001312	-1,50161	0,001312	-0,0542336
0,001314	-2,24076	0,001314	-1,50467	0,001314	-0,0585805
0,001316	-2,24027	0,001316	-1,50725	0,001316	-0,0561656
0,001318	-2,24124	0,001318	-1,5095	0,001318	-0,0550386
0,00132	-2,23866	0,00132	-1,51256	0,00132	-0,0556826
0,001322	-2,2406	0,001322	-1,51417	0,001322	-0,0561656
0,001324	-2,23802	0,001324	-1,51642	0,001324	-0,0563266
0,001326	-2,23866	0,001326	-1,51884	0,001326	-0,0590635
0,001328	-2,23915	0,001328	-1,52093	0,001328	-0,0568096
0,00133	-2,2385	0,00133	-1,52335	0,00133	-0,0560046
0,001332	-2,23657	0,001332	-1,52512	0,001332	-0,0560046
0,001334	-2,23754	0,001334	-1,52785	0,001334	-0,0548776
0,001336	-2,23641	0,001336	-1,52962	0,001336	-0,0564876
0,001338	-2,2348	0,001338	-1,53172	0,001338	-0,0584195
0,00134	-2,23657	0,00134	-1,53349	0,00134	-0,0619615
0,001342	-2,23367	0,001342	-1,53574	0,001342	-0,0550386
0,001344	-2,23464	0,001344	-1,53751	0,001344	-0,0561656
0,001346	-2,23609	0,001346	-1,53896	0,001346	-0,0601905
0,001348	-2,23367	0,001348	-1,54138	0,001348	-0,0563266
0,00135	-2,23802	0,00135	-1,54315	0,00135	-0,0569706
0,001352	-2,23512	0,001352	-1,54492	0,001352	-0,0563266
0,001354	-2,23319	0,001354	-1,54669	0,001354	-0,0590635
0,001356	-2,23625	0,001356	-1,5483	0,001356	-0,0568096
0,001358	-2,23738	0,001358	-1,55023	0,001358	-0,0580976
0,00136	-2,23383	0,00136	-1,5512	0,00136	-0,0558436
0,001362	-2,23641	0,001362	-1,55297	0,001362	-0,0569706
0,001364	-2,23416	0,001364	-1,55458	0,001364	-0,0574536
0,001366	-2,23158	0,001366	-1,55603	0,001366	-0,0606735
0,001368	-2,23287	0,001368	-1,55732	0,001368	-0,0597075
0,00137	-2,22933	0,00137	-1,55957	0,00137	-0,0603515
0,001372	-2,22965	0,001372	-1,56086	0,001372	-0,0606735
0,001374	-2,23078	0,001374	-1,56263	0,001374	-0,0598685
0,001376	-2,23126	0,001376	-1,56376	0,001376	-0,0589025
0,001378	-2,23496	0,001378	-1,56504	0,001378	-0,0592245
0,00138	-2,22965	0,00138	-1,56665	0,00138	-0,0613175
0,001382	-2,22723	0,001382	-1,56778	0,001382	-0,0590635
0,001384	-2,23078	0,001384	-1,56907	0,001384	-0,0589025
0,001386	-2,2319	0,001386	-1,57052	0,001386	-0,0600295
0,001388	-2,23094	0,001388	-1,57197	0,001388	-0,0571316
0,00139	-2,2311	0,00139	-1,57261	0,00139	-0,0589025
0,001392	-2,22997	0,001392	-1,5739	0,001392	-0,0593855
0,001394	-2,22788	0,001394	-1,57487	0,001394	-0,0601905
0,001396	-2,23029	0,001396	-1,57631	0,001396	-0,0618005
0,001398	-2,22514	0,001398	-1,57744	0,001398	-0,0609955
0,0014	-2,229	0,0014	-1,57841	0,0014	-0,0566486
0,001402	-2,22514	0,001402	-1,57953	0,001402	-0,0585805
0,001404	-2,22756	0,001404	-1,58082	0,001404	-0,0600295
0,001406	-2,22643	0,001406	-1,58195	0,001406	-0,0609955
0,001408	-2,22514	0,001408	-1,58308	0,001408	-0,0608345
0,00141	-2,22788	0,00141	-1,58388	0,00141	-0,0576146
0,001412	-2,22707	0,001412	-1,58501	0,001412	-0,0568096
0,001414	-2,22659	0,001414	-1,58565	0,001414	-0,0589025
0,001416	-2,22643	0,001416	-1,58678	0,001416	-0,0606735
0,001418	-2,22788	0,001418	-1,58758	0,001418	-0,0613175
0,00142	-2,22514	0,00142	-1,58887	0,00142	-0,0589025
0,001422	-2,22546	0,001422	-1,59	0,001422	-0,0598685
0,001424	-2,22836	0,001424	-1,5908	0,001424	-0,0601905
0,001426	-2,22546	0,001426	-1,59113	0,001426	-0,0603515
0,001428	-2,22611	0,001428	-1,59225	0,001428	-0,0582586
0,00143	-2,22401	0,00143	-1,5929	0,00143	-0,0569706
0,001432	-2,22305	0,001432	-1,59402	0,001432	-0,0632495
0,001434	-2,22707	0,001434	-1,59499	0,001434	-0,0611565
0,001436	-2,22337	0,001436	-1,59596	0,001436	-0,0601905
0,001438	-2,22434	0,001438	-1,59644	0,001438	-0,0621225
0,00144	-2,22482	0,00144	-1,59724	0,00144	-0,0584195
0,001442	-2,22514	0,001442	-1,59789	0,001442	-0,0587415
0,001444	-2,22353	0,001444	-1,59837	0,001444	-0,0601905
0,001446	-2,22224	0,001446	-1,59918	0,001446	-0,0611565
0,001448	-2,22369	0,001448	-1,59982	0,001448	-0,0613175
0,00145	-2,22546	0,00145	-1,60079	0,00145	-0,0613175
0,001452	-2,22192	0,001452	-1,60175	0,001452	-0,0603515
0,001454	-2,22401	0,001454	-1,60191	0,001454	-0,0577756
0,001456	-2,2245	0,001456	-1,60272	0,001456	-0,0598685
0,001458	-2,22321	0,001458	-1,60304	0,001458	-0,0622835
0,00146	-2,22224	0,00146	-1,60401	0,00146	-0,0589025
0,001462	-2,22321	0,001462	-1,60449	0,001462	-0,0627665
0,001464	-2,22128	0,001464	-1,60529	0,001464	-0,0595465
0,001466	-2,22305	0,001466	-1,60545	0,001466	-0,0592245
0,001468	-2,22305	0,001468	-1,60642	0,001468	-0,0622835
0,00147	-2,22401	0,00147	-1,60658	0,00147	-0,0605125
0,001472	-2,22176	0,001472	-1,60787	0,001472	-0,0579366
0,001474	-2,22337	0,001474	-1,60803	0,001474	-0,0608345
0,001476	-2,22385	0,001476	-1,60819	0,001476	-0,0609955
0,001478	-2,22224	0,001478	-1,60932	0,001478	-0,0611565
0,00148	-2,22611	0,00148	-1,60964	0,00148	-0,0608345
0,001482	-2,22128	0,001482	-1,61028	0,001482	-0,0638935
0,001484	-2,22128	0,001484	-1,61077	0,001484	-0,0608345
0,001486	-2,22176	0,001486	-1,61125	0,001486	-0,0590635
0,001488	-2,2253	0,001488	-1,61157	0,001488	-0,0613175
0,00149	-2,2224	0,00149	-1,61254	0,00149	-0,0613175
0,001492	-2,22321	0,001492	-1,61302	0,001492	-0,0603515
0,001494	-2,22353	0,001494	-1,61318	0,001494	-0,0601905
0,001496	-2,22144	0,001496	-1,6135	0,001496	-0,0605125
0,001498	-2,20614	0,001498	-1,61093	0,001498	3,26385
0,0015	2,1212	0,0015	-1,42369	0,0015	2,76167
0,001502	2,30813	0,001502	-1,35478	0,001502	1,90192
0,001504	2,42357	0,001504	-1,28507	0,001504	1,30911
0,001506	2,51147	0,001506	-1,21793	0,001506	0,906127
0,001508	2,57056	0,001508	-1,1524	0,001508	0,623572
0,00151	2,6026	0,00151	-1,08994	0,00151	0,424416
0,001512	2,62289	0,001512	-1,0323	0,001512	0,28483
0,001514	2,6414	0,001514	-0,970154	0,001514	0,18485
0,001516	2,64768	0,001516	-0,914932	0,001516	0,116264
0,001518	2,64736	0,001518	-0,857616	0,001518	0,0707015
0,00152	2,64881	0,00152	-0,804809	0,00152	0,0360867
0,001522	2,64301	0,001522	-0,751196	0,001522	0,0141909
0,001524	2,63883	0,001524	-0,699838	0,001524	-0,001909
0,001526	2,62981	0,001526	-0,646708	0,001526	-0,0123739
0,001528	2,6245	0,001528	-0,599697	0,001528	-0,0197799
0,00153	2,61677	0,00153	-0,553007	0,00153	-0,0229998
0,001532	2,61162	0,001532	-0,505674	0,001532	-0,0268638
0,001534	2,60212	0,001534	-0,462204	0,001534	-0,0275078
0,001536	2,59665	0,001536	-0,415675	0,001536	-0,0278298
0,001538	2,59021	0,001538	-0,37124	0,001538	-0,0257368
0,00154	2,58312	0,00154	-0,32938	0,00154	-0,0254148
0,001542	2,57523	0,001542	-0,28897	0,001542	-0,0244488
0,001544	2,56654	0,001544	-0,247432	0,001544	-0,0244488
0,001546	2,56106	0,001546	-0,209436	0,001546	-0,0246098
0,001548	2,55575	0,001548	-0,169992	0,001548	-0,0223558
0,00155	2,54577	0,00155	-0,133123	0,00155	-0,0201019
0,001552	2,5411	0,001552	-0,0935173	0,001552	-0,0188139
0,001554	2,53305	0,001554	-0,0601905	0,001554	-0,0168819
0,001556	2,52757	0,001556	-0,0241268	0,001556	-0,0160769
0,001558	2,51969	0,001558	0,0120979	0,001558	-0,0149499
0,00156	2,51518	0,00156	0,0447806	0,00156	-0,0126959
0,001562	2,50858	0,001562	0,0764974	0,001562	-0,0101199
0,001564	2,50181	0,001564	0,108858	0,001564	-0,00738295
0,001566	2,49698	0,001566	0,141702	0,001566	-0,00963694
0,001568	2,49151	0,001568	0,172131	0,001568	-0,00673896
0,00157	2,48426	0,00157	0,202238	0,00157	-0,00287499
0,001572	2,48056	0,001572	0,232183	0,001572	-0,00335799
0,001574	2,47621	0,001574	0,260358	0,001574	-0,001265
0,001576	2,47074	0,001576	0,288211	0,001576	-0,001265
0,001578	2,46494	0,001578	0,315903	0,001578	-0,00319699
0,00158	2,46205	0,00158	0,344078	0,00158	0,00211597
0,001582	2,45657	0,001582	0,369837	0,001582	0,00259897
0,001584	2,45126	0,001584	0,396402	0,001584	0,00211597
0,001586	2,44804	0,001586	0,421518	0,001586	0,00662394
0,001588	2,44337	0,001588	0,446151	0,001588	0,00565794
0,00159	2,4358	0,00159	0,469657	0,00159	0,00936092
0,001592	2,4321	0,001592	0,493485	0,001592	0,00807293
0,001594	2,4321	0,001594	0,516991	0,001594	0,00936092
0,001596	2,42518	0,001596	0,539209	0,001596	0,00758993
0,001598	2,42292	0,001598	0,560461	0,001598	0,0111319
0,0016	2,41761	0,0016	0,583805	0,0016	0,0130639
0,001602	2,41294	0,001602	0,603608	0,001602	0,0124199
0,001604	2,41052	0,001604	0,624055	0,001604	0,0143519
0,001606	2,40553	0,001606	0,644824	0,001606	0,0156399
0,001608	2,40199	0,001608	0,666237	0,001608	0,0159619
0,00161	2,39668	0,00161	0,684752	0,00161	0,0143519
0,001612	2,39587	0,001612	0,70375	0,001612	0,0175719
0,001614	2,39249	0,001614	0,721299	0,001614	0,0182158
0,001616	2,38959	0,001616	0,739653	0,001616	0,0190208
0,001618	2,38187	0,001618	0,757846	0,001618	0,0196648
0,00162	2,38171	0,00162	0,777488	0,00162	0,0214358
0,001622	2,37832	0,001622	0,792461	0,001622	0,0211138
0,001624	2,37688	0,001624	0,809688	0,001624	0,0209528
0,001626	2,37221	0,001626	0,825788	0,001626	0,0252998
0,001628	2,36947	0,001628	0,842371	0,001628	0,0222408
0,00163	2,3648	0,00163	0,857827	0,00163	0,0261048
0,001632	2,36045	0,001632	0,873444	0,001632	0,0251388
0,001634	2,36013	0,001634	0,8889	0,001634	0,0261048
0,001636	2,35868	0,001636	0,903229	0,001636	0,0256218
0,001638	2,3545	0,001638	0,917236	0,001638	0,0283588
0,00164	2,35176	0,00164	0,932048	0,00164	0,0277148
0,001642	2,35111	0,001642	0,946216	0,001642	0,0294858
0,001644	2,34983	0,001644	0,958935	0,001644	0,0301298
0,001646	2,34564	0,001646	0,972781	0,001646	0,0306128
0,001648	2,3429	0,001648	0,985661	0,001648	0,0278758
0,00165	2,33759	0,00165	0,998702	0,00165	0,0309348
0,001652	2,33775	0,001652	1,01062	0,001652	0,0319007
0,001654	2,33759	0,001654	1,02414	0,001654	0,0317397
0,001656	2,33244	0,001656	1,03589	0,001656	0,0310957
0,001658	2,33002	0,001658	1,04765	0,001658	0,0325447
0,00166	2,32922	0,00166	1,05892	0,00166	0,0343157
0,001662	2,32761	0,001662	1,07035	0,001662	0,0306128
0,001664	2,32358	0,001664	1,08081	0,001664	0,0331887
0,001666	2,3231	0,001666	1,09128	0,001666	0,0360867
0,001668	2,32036	0,001668	1,10222	0,001668	0,0393067
0,00167	2,32133	0,00167	1,11317	0,00167	0,0375357
0,001672	2,31746	0,001672	1,12315	0,001672	0,0364087
0,001674	2,31489	0,001674	1,13265	0,001674	0,0362477
0,001676	2,31602	0,001676	1,14344	0,001676	0,0388237
0,001678	2,31102	0,001678	1,15197	0,001678	0,0372137
0,00168	2,3128	0,00168	1,16163	0,00168	0,0401117
