Time - V_S	Amplitude - V_S	Time - V_R	Amplitude - V_R	Time - V_C	Amplitude - V_C
0,001612	-2,21838	0,001612	-1,63749	0,001612	-0,0624445
0,001614	-2,21451	0,001614	-1,63798	0,001614	-0,0618005
0,001616	-2,21967	0,001616	-1,63765	0,001616	-0,0616395
0,001618	-2,2179	0,001618	-1,63782	0,001618	-0,0613175
0,00162	-2,22047	0,00162	-1,63814	0,00162	-0,0622835
0,001622	-2,21645	0,001622	-1,63814	0,001622	-0,0646985
0,001624	-2,21838	0,001624	-1,63782	0,001624	-0,0624445
0,001626	-2,21806	0,001626	-1,63782	0,001626	-0,0597075
0,001628	-2,21596	0,001628	-1,63782	0,001628	-0,0613175
0,00163	-2,2187	0,00163	-1,63782	0,00163	-0,0626055
0,001632	-2,21693	0,001632	-1,63798	0,001632	-0,0627665
0,001634	-2,21999	0,001634	-1,63814	0,001634	-0,0635715
0,001636	-2,21918	0,001636	-1,63814	0,001636	-0,0634105
0,001638	-2,21725	0,001638	-1,63765	0,001638	-0,0621225
0,00164	-2,21902	0,00164	-1,63814	0,00164	-0,0609955
0,001642	-2,21822	0,001642	-1,63782	0,001642	-0,0616395
0,001644	-2,2187	0,001644	-1,63765	0,001644	-0,0645375
0,001646	-2,22063	0,001646	-1,63782	0,001646	-0,0630885
0,001648	-2,2187	0,001648	-1,63782	0,001648	-0,0630885
0,00165	-2,22031	0,00165	-1,63798	0,00165	-0,0603515
0,001652	-2,21757	0,001652	-1,63733	0,001652	-0,0619615
0,001654	-2,2187	0,001654	-1,63798	0,001654	-0,0630885
0,001656	-2,22256	0,001656	-1,63782	0,001656	-0,0634105
0,001658	-2,21435	0,001658	-1,63814	0,001658	-0,0614785
0,00166	-2,21661	0,00166	-1,63814	0,00166	-0,0622835
0,001662	-2,2216	0,001662	-1,63846	0,001662	-0,0611565
0,001664	-2,22063	0,001664	-1,63798	0,001664	-0,0630885
0,001666	-2,21886	0,001666	-1,63782	0,001666	-0,0621225
0,001668	-2,21854	0,001668	-1,63782	0,001668	-0,0614785
0,00167	-2,21709	0,00167	-1,63798	0,00167	-0,0630885
0,001672	-2,21693	0,001672	-1,63765	0,001672	-0,0580976
0,001674	-2,21757	0,001674	-1,63749	0,001674	-0,0606735
0,001676	-2,21822	0,001676	-1,63814	0,001676	-0,0635715
0,001678	-2,21741	0,001678	-1,63782	0,001678	-0,0646985
0,00168	-2,2224	0,00168	-1,63782	0,00168	-0,0614785
0,001682	-2,21934	0,001682	-1,6383	0,001682	-0,0629275
0,001684	-2,21645	0,001684	-1,63782	0,001684	-0,0613175
0,001686	-2,21629	0,001686	-1,63846	0,001686	-0,0614785
0,001688	-2,21661	0,001688	-1,63798	0,001688	-0,0624445
0,00169	-2,22031	0,00169	-1,6383	0,00169	-0,0587415
0,001692	-2,21548	0,001692	-1,63798	0,001692	-0,0613175
0,001694	-2,21983	0,001694	-1,63765	0,001694	-0,0618005
0,001696	-2,22079	0,001696	-1,63814	0,001696	-0,0630885
0,001698	-2,22063	0,001698	-1,63814	0,001698	-0,0614785
0,0017	-2,21967	0,0017	-1,63798	0,0017	-0,0629275
0,001702	-2,22112	0,001702	-1,63798	0,001702	-0,0632495
0,001704	-2,21403	0,001704	-1,63782	0,001704	-0,0619615
0,001706	-2,21886	0,001706	-1,63782	0,001706	-0,0630885
0,001708	-2,21967	0,001708	-1,63782	0,001708	-0,0656645
0,00171	-2,21645	0,00171	-1,63798	0,00171	-0,0613175
0,001712	-2,22015	0,001712	-1,63814	0,001712	-0,0627665
0,001714	-2,21918	0,001714	-1,63782	0,001714	-0,0621225
0,001716	-2,21757	0,001716	-1,63782	0,001716	-0,0646985
0,001718	-2,21918	0,001718	-1,6383	0,001718	-0,0624445
0,00172	-2,21838	0,00172	-1,63862	0,00172	-0,0616395
0,001722	-2,21918	0,001722	-1,63765	0,001722	-0,0637325
0,001724	-2,21564	0,001724	-1,63814	0,001724	-0,0637325
0,001726	-2,21967	0,001726	-1,63798	0,001726	-0,0642155
0,001728	-2,21934	0,001728	-1,63782	0,001728	-0,0590635
0,00173	-2,22112	0,00173	-1,63782	0,00173	-0,0579366
0,001732	-2,21934	0,001732	-1,6383	0,001732	-0,0608345
0,001734	-2,21709	0,001734	-1,63765	0,001734	-0,0622835
0,001736	-2,21967	0,001736	-1,63765	0,001736	-0,0629275
0,001738	-2,21999	0,001738	-1,63798	0,001738	-0,0595465
0,00174	-2,2187	0,00174	-1,63765	0,00174	-0,0632495
0,001742	-2,21838	0,001742	-1,63782	0,001742	-0,0618005
0,001744	-2,21886	0,001744	-1,63782	0,001744	-0,0598685
0,001746	-2,21806	0,001746	-1,63814	0,001746	-0,0643765
0,001748	-2,21902	0,001748	-1,63846	0,001748	-0,0608345
0,00175	-2,2187	0,00175	-1,63782	0,00175	-0,0609955
0,001752	-2,21902	0,001752	-1,6383	0,001752	-0,0622835
0,001754	-2,21983	0,001754	-1,63798	0,001754	-0,0608345
0,001756	-2,21773	0,001756	-1,63798	0,001756	-0,0624445
0,001758	-2,22095	0,001758	-1,63782	0,001758	-0,0600295
0,00176	-2,2187	0,00176	-1,63846	0,00176	-0,0661475
0,001762	-2,21886	0,001762	-1,63798	0,001762	-0,0608345
0,001764	-2,21983	0,001764	-1,63782	0,001764	-0,0619615
0,001766	-2,21838	0,001766	-1,63782	0,001766	-0,0621225
0,001768	-2,21918	0,001768	-1,63814	0,001768	-0,0605125
0,00177	-2,21757	0,00177	-1,63782	0,00177	-0,0618005
0,001772	-2,21709	0,001772	-1,63814	0,001772	-0,0637325
0,001774	-2,21934	0,001774	-1,63862	0,001774	-0,0645375
0,001776	-2,21693	0,001776	-1,63798	0,001776	-0,0593855
0,001778	-2,21934	0,001778	-1,63798	0,001778	-0,0632495
0,00178	-2,21741	0,00178	-1,63765	0,00178	-0,0597075
0,001782	-2,21886	0,001782	-1,63798	0,001782	-0,0630885
0,001784	-2,21435	0,001784	-1,63782	0,001784	-0,0616395
0,001786	-2,21773	0,001786	-1,63782	0,001786	-0,0606735
0,001788	-2,21951	0,001788	-1,63765	0,001788	-0,0601905
0,00179	-2,21741	0,00179	-1,63814	0,00179	-0,0635715
0,001792	-2,21773	0,001792	-1,63782	0,001792	-0,0606735
0,001794	-2,21983	0,001794	-1,63846	0,001794	-0,0622835
0,001796	-2,2179	0,001796	-1,63749	0,001796	-0,0606735
0,001798	-2,21629	0,001798	-1,63782	0,001798	-0,0605125
0,0018	-2,21741	0,0018	-1,63782	0,0018	-0,0661475
0,001802	-2,21951	0,001802	-1,63846	0,001802	-0,0616395
0,001804	-2,21661	0,001804	-1,63846	0,001804	-0,0611565
0,001806	-2,21886	0,001806	-1,6383	0,001806	-0,0634105
0,001808	-2,21902	0,001808	-1,63765	0,001808	-0,0605125
0,00181	-2,2158	0,00181	-1,63782	0,00181	-0,0624445
0,001812	-2,21902	0,001812	-1,6383	0,001812	-0,0646985
0,001814	-2,21629	0,001814	-1,63765	0,001814	-0,0634105
0,001816	-2,21951	0,001816	-1,63814	0,001816	-0,0616395
0,001818	-2,21838	0,001818	-1,63798	0,001818	-0,0605125
0,00182	-2,21983	0,00182	-1,63782	0,00182	-0,0661475
0,001822	-2,21806	0,001822	-1,63878	0,001822	-0,0587415
0,001824	-2,21773	0,001824	-1,6383	0,001824	-0,0622835
0,001826	-2,21548	0,001826	-1,63846	0,001826	-0,0611565
0,001828	-2,21661	0,001828	-1,63846	0,001828	-0,0614785
0,00183	-2,21806	0,00183	-1,63894	0,00183	-0,0635715
0,001832	-2,2158	0,001832	-1,63749	0,001832	-0,0626055
0,001834	-2,21677	0,001834	-1,63814	0,001834	-0,0619615
0,001836	-2,21693	0,001836	-1,63798	0,001836	-0,0621225
0,001838	-2,22079	0,001838	-1,63846	0,001838	-0,0595465
0,00184	-2,21693	0,00184	-1,6383	0,00184	-0,0619615
0,001842	-2,21757	0,001842	-1,63765	0,001842	-0,0635715
0,001844	-2,21822	0,001844	-1,63798	0,001844	-0,0643765
0,001846	-2,2187	0,001846	-1,63733	0,001846	-0,0608345
0,001848	-2,21886	0,001848	-1,63798	0,001848	-0,0629275
0,00185	-2,21886	0,00185	-1,63798	0,00185	-0,0606735
0,001852	-2,21838	0,001852	-1,63782	0,001852	-0,0611565
0,001854	-2,21806	0,001854	-1,63814	0,001854	-0,0638935
0,001856	-2,21645	0,001856	-1,63782	0,001856	-0,0589025
0,001858	-2,22047	0,001858	-1,6383	0,001858	-0,0621225
0,00186	-2,21709	0,00186	-1,63798	0,00186	-0,0627665
0,001862	-2,21854	0,001862	-1,63798	0,001862	-0,0585805
0,001864	-2,21838	0,001864	-1,63814	0,001864	-0,0645375
0,001866	-2,21725	0,001866	-1,63765	0,001866	-0,0619615
0,001868	-2,21967	0,001868	-1,6383	0,001868	-0,0640545
0,00187	-2,22224	0,00187	-1,63798	0,00187	-0,0629275
0,001872	-2,21725	0,001872	-1,6383	0,001872	-0,0614785
0,001874	-2,21983	0,001874	-1,63798	0,001874	-0,0584195
0,001876	-2,21709	0,001876	-1,63846	0,001876	-0,0611565
0,001878	-2,21886	0,001878	-1,63782	0,001878	-0,0630885
0,00188	-2,2158	0,00188	-1,63765	0,00188	-0,0622835
0,001882	-2,21757	0,001882	-1,63846	0,001882	-0,0616395
0,001884	-2,21773	0,001884	-1,63798	0,001884	-0,0597075
0,001886	-2,21838	0,001886	-1,63814	0,001886	-0,0619615
0,001888	-2,21822	0,001888	-1,63814	0,001888	-0,0616395
0,00189	-2,21822	0,00189	-1,63749	0,00189	-0,0605125
0,001892	-2,21725	0,001892	-1,63782	0,001892	-0,0635715
0,001894	-2,21902	0,001894	-1,63798	0,001894	-0,0621225
0,001896	-2,21741	0,001896	-1,63798	0,001896	-0,0603515
0,001898	-2,2179	0,001898	-1,63798	0,001898	-0,0606735
0,0019	-2,21645	0,0019	-1,63798	0,0019	-0,0603515
0,001902	-2,21822	0,001902	-1,63798	0,001902	-0,0618005
0,001904	-2,21854	0,001904	-1,63782	0,001904	-0,0618005
0,001906	-2,21677	0,001906	-1,63782	0,001906	-0,0584195
0,001908	-2,21661	0,001908	-1,63814	0,001908	-0,0621225
0,00191	-2,21709	0,00191	-1,63814	0,00191	-0,0629275
0,001912	-2,21806	0,001912	-1,63782	0,001912	-0,0613175
0,001914	-2,21661	0,001914	-1,63798	0,001914	-0,0622835
0,001916	-2,21629	0,001916	-1,63814	0,001916	-0,0609955
0,001918	-2,2187	0,001918	-1,63782	0,001918	-0,0624445
0,00192	-2,21886	0,00192	-1,6383	0,00192	-0,0616395
0,001922	-2,21725	0,001922	-1,63749	0,001922	-0,0630885
0,001924	-2,21516	0,001924	-1,63782	0,001924	-0,0600295
0,001926	-2,21693	0,001926	-1,63798	0,001926	-0,0637325
0,001928	-2,21999	0,001928	-1,63814	0,001928	-0,0626055
0,00193	-2,21564	0,00193	-1,6383	0,00193	-0,0609955
0,001932	-2,21806	0,001932	-1,63782	0,001932	-0,0616395
0,001934	-2,21757	0,001934	-1,63765	0,001934	-0,0646985
0,001936	-2,21741	0,001936	-1,63782	0,001936	-0,0640545
0,001938	-2,21693	0,001938	-1,63749	0,001938	-0,0638935
0,00194	-2,21918	0,00194	-1,63798	0,00194	-0,0630885
0,001942	-2,21967	0,001942	-1,63798	0,001942	-0,0626055
0,001944	-2,21677	0,001944	-1,63846	0,001944	-0,0627665
0,001946	-2,21757	0,001946	-1,63782	0,001946	-0,0606735
0,001948	-2,21902	0,001948	-1,63782	0,001948	-0,0630885
0,00195	-2,21918	0,00195	-1,6383	0,00195	-0,0626055
0,001952	-2,21741	0,001952	-1,63765	0,001952	-0,0630885
0,001954	-2,21967	0,001954	-1,63782	0,001954	-0,0621225
0,001956	-2,21725	0,001956	-1,63782	0,001956	-0,0627665
0,001958	-2,21435	0,001958	-1,63782	0,001958	-0,0618005
0,00196	-2,21951	0,00196	-1,6383	0,00196	-0,0629275
0,001962	-2,21773	0,001962	-1,63765	0,001962	-0,0621225
0,001964	-2,21806	0,001964	-1,63814	0,001964	-0,0584195
0,001966	-2,215	0,001966	-1,63814	0,001966	-0,0622835
0,001968	-2,2179	0,001968	-1,63798	0,001968	-0,0618005
0,00197	-2,21806	0,00197	-1,63798	0,00197	-0,0590635
0,001972	-2,22079	0,001972	-1,63814	0,001972	-0,0629275
0,001974	-2,21806	0,001974	-1,63782	0,001974	-0,0609955
0,001976	-2,21773	0,001976	-1,63814	0,001976	-0,0635715
0,001978	-2,21596	0,001978	-1,63798	0,001978	-0,0634105
0,00198	-2,2179	0,00198	-1,63765	0,00198	-0,0618005
0,001982	-2,21918	0,001982	-1,63798	0,001982	-0,0616395
0,001984	-2,21548	0,001984	-1,63798	0,001984	-0,0626055
0,001986	-2,2158	0,001986	-1,63798	0,001986	-0,0614785
0,001988	-2,21918	0,001988	-1,63814	0,001988	-0,0616395
0,00199	-2,2187	0,00199	-1,6383	0,00199	-0,0642155
0,001992	-2,22031	0,001992	-1,6383	0,001992	-0,0589025
0,001994	-2,21854	0,001994	-1,63814	0,001994	-0,0595465
0,001996	-2,2179	0,001996	-1,63814	0,001996	-0,0634105
0,001998	-2,21806	0,001998	-1,6383	0,001998	-0,0622835
0,002	-2,21709	0,002	-1,63814	0,002	-0,0611565
0,002002	-2,21854	0,002002	-1,63749	0,002002	-0,0626055
0,002004	-2,21886	0,002004	-1,6383	0,002004	-0,0616395
0,002006	-2,21645	0,002006	-1,63814	0,002006	-0,0655035
0,002008	-2,2179	0,002008	-1,63782	0,002008	-0,0626055
0,00201	-2,21773	0,00201	-1,63814	0,00201	-0,0624445
0,002012	-2,21918	0,002012	-1,63782	0,002012	-0,0627665
0,002014	-2,2187	0,002014	-1,63814	0,002014	-0,0621225
0,002016	-2,21773	0,002016	-1,63782	0,002016	-0,0632495
0,002018	-2,21838	0,002018	-1,63749	0,002018	-0,0611565
0,00202	-2,21806	0,00202	-1,63814	0,00202	-0,0632495
0,002022	-2,21886	0,002022	-1,63798	0,002022	-0,0605125
0,002024	-2,2187	0,002024	-1,63798	0,002024	-0,0650205
0,002026	-2,22112	0,002026	-1,63782	0,002026	-0,0619615
0,002028	-2,21902	0,002028	-1,63814	0,002028	-0,0609955
0,00203	-2,21645	0,00203	-1,63814	0,00203	-0,0650205
0,002032	-2,22047	0,002032	-1,6383	0,002032	-0,0616395
0,002034	-2,2179	0,002034	-1,63814	0,002034	-0,0640545
0,002036	-2,21757	0,002036	-1,6383	0,002036	-0,0629275
0,002038	-2,21822	0,002038	-1,63814	0,002038	-0,0616395
0,00204	-2,21838	0,00204	-1,63782	0,00204	-0,0640545
0,002042	-2,21773	0,002042	-1,63878	0,002042	-0,0603515
0,002044	-2,21661	0,002044	-1,63814	0,002044	-0,0619615
0,002046	-2,2187	0,002046	-1,63814	0,002046	-0,0619615
0,002048	-2,2158	0,002048	-1,63765	0,002048	-0,0614785
0,00205	-2,21629	0,00205	-1,6383	0,00205	-0,0605125
0,002052	-2,21612	0,002052	-1,63782	0,002052	-0,0606735
0,002054	-2,21532	0,002054	-1,63782	0,002054	-0,0624445
0,002056	-2,21854	0,002056	-1,63798	0,002056	-0,0613175
0,002058	-2,21918	0,002058	-1,6383	0,002058	-0,0618005
0,00206	-2,21661	0,00206	-1,63782	0,00206	-0,0638935
0,002062	-2,21709	0,002062	-1,63814	0,002062	-0,0603515
0,002064	-2,21918	0,002064	-1,63798	0,002064	-0,0638935
0,002066	-2,21934	0,002066	-1,63782	0,002066	-0,0605125
0,002068	-2,21645	0,002068	-1,63798	0,002068	-0,0614785
0,00207	-2,21757	0,00207	-1,63765	0,00207	-0,0606735
0,002072	-2,21661	0,002072	-1,6383	0,002072	-0,0605125
0,002074	-2,21918	0,002074	-1,6383	0,002074	-0,0621225
0,002076	-2,21822	0,002076	-1,63765	0,002076	-0,0627665
0,002078	-2,21725	0,002078	-1,63749	0,002078	-0,0621225
0,00208	-2,21629	0,00208	-1,63749	0,00208	-0,0621225
0,002082	-2,21822	0,002082	-1,63782	0,002082	-0,0595465
0,002084	-2,21886	0,002084	-1,63765	0,002084	-0,0595465
0,002086	-2,21709	0,002086	-1,63765	0,002086	-0,0632495
0,002088	-2,2187	0,002088	-1,63782	0,002088	-0,0603515
0,00209	-2,2179	0,00209	-1,63782	0,00209	-0,0626055
0,002092	-2,21806	0,002092	-1,63782	0,002092	-0,0601905
0,002094	-2,2187	0,002094	-1,63798	0,002094	-0,0619615
0,002096	-2,21741	0,002096	-1,63765	0,002096	-0,0621225
0,002098	-2,21838	0,002098	-1,63765	0,002098	-0,0640545
0,0021	-2,21693	0,0021	-1,63782	0,0021	-0,0605125
0,002102	-2,21854	0,002102	-1,63782	0,002102	-0,0605125
0,002104	-2,21822	0,002104	-1,6383	0,002104	-0,0632495
0,002106	-2,21999	0,002106	-1,63765	0,002106	-0,0606735
0,002108	-2,21822	0,002108	-1,63814	0,002108	-0,0611565
0,00211	-2,21806	0,00211	-1,63798	0,00211	-0,0622835
0,002112	-2,21822	0,002112	-1,6383	0,002112	-0,0621225
0,002114	-2,21822	0,002114	-1,63782	0,002114	-0,0632495
0,002116	-2,21725	0,002116	-1,63798	0,002116	-0,0616395
0,002118	-2,21806	0,002118	-1,63814	0,002118	-0,0643765
0,00212	-2,21854	0,00212	-1,63749	0,00212	-0,0616395
0,002122	-2,21564	0,002122	-1,6383	0,002122	-0,0643765
0,002124	-2,21838	0,002124	-1,63765	0,002124	-0,0634105
0,002126	-2,21693	0,002126	-1,63782	0,002126	-0,0601905
0,002128	-2,21661	0,002128	-1,63846	0,002128	-0,0635715
0,00213	-2,21645	0,00213	-1,63782	0,00213	-0,0626055
0,002132	-2,22047	0,002132	-1,63814	0,002132	-0,0601905
0,002134	-2,21838	0,002134	-1,63798	0,002134	-0,0622835
0,002136	-2,21902	0,002136	-1,63846	0,002136	-0,0619615
0,002138	-2,21838	0,002138	-1,63765	0,002138	-0,0614785
0,00214	-2,21645	0,00214	-1,63814	0,00214	-0,0605125
0,002142	-2,21612	0,002142	-1,63798	0,002142	-0,0616395
0,002144	-2,21645	0,002144	-1,63798	0,002144	-0,0640545
0,002146	-2,21822	0,002146	-1,63846	0,002146	-0,0616395
0,002148	-2,21773	0,002148	-1,63798	0,002148	-0,0621225
0,00215	-2,21757	0,00215	-1,6383	0,00215	-0,0658255
0,002152	-2,22047	0,002152	-1,63814	0,002152	-0,0637325
0,002154	-2,22208	0,002154	-1,63846	0,002154	-0,0614785
0,002156	-2,21725	0,002156	-1,63798	0,002156	-0,0619615
0,002158	-2,21741	0,002158	-1,63765	0,002158	-0,0611565
0,00216	-2,21773	0,00216	-1,63878	0,00216	-0,0624445
0,002162	-2,21902	0,002162	-1,63878	0,002162	-0,0637325
0,002164	-2,21725	0,002164	-1,63782	0,002164	-0,0627665
0,002166	-2,21693	0,002166	-1,6383	0,002166	-0,0606735
0,002168	-2,21693	0,002168	-1,63798	0,002168	-0,0606735
0,00217	-2,2179	0,00217	-1,63814	0,00217	-0,0630885
0,002172	-2,21918	0,002172	-1,63814	0,002172	-0,0600295
0,002174	-2,21806	0,002174	-1,63846	0,002174	-0,0629275
0,002176	-2,21709	0,002176	-1,63814	0,002176	-0,0653425
0,002178	-2,21886	0,002178	-1,63814	0,002178	-0,0645375
0,00218	-2,21773	0,00218	-1,6383	0,00218	-0,0608345
0,002182	-2,22063	0,002182	-1,63846	0,002182	-0,0603515
0,002184	-2,2187	0,002184	-1,63814	0,002184	-0,0613175
0,002186	-2,21838	0,002186	-1,63798	0,002186	-0,0624445
0,002188	-2,21822	0,002188	-1,6383	0,002188	-0,0640545
0,00219	-2,21757	0,00219	-1,63798	0,00219	-0,0637325
0,002192	-2,21854	0,002192	-1,63798	0,002192	-0,0618005
0,002194	-2,21999	0,002194	-1,63798	0,002194	-0,0601905
0,002196	-2,21693	0,002196	-1,63814	0,002196	-0,0611565
0,002198	-2,2187	0,002198	-1,63862	0,002198	-0,0592245
0,0022	-2,21629	0,0022	-1,63814	0,0022	-0,0609955
0,002202	-2,21854	0,002202	-1,63814	0,002202	-0,0605125
0,002204	-2,21967	0,002204	-1,63798	0,002204	-0,0618005
0,002206	-2,21773	0,002206	-1,63894	0,002206	-0,0627665
0,002208	-2,21612	0,002208	-1,63798	0,002208	-0,0627665
0,00221	-2,21629	0,00221	-1,63814	0,00221	-0,0626055
0,002212	-2,21612	0,002212	-1,63814	0,002212	-0,0622835
0,002214	-2,21886	0,002214	-1,6383	0,002214	-0,0650205
0,002216	-2,21693	0,002216	-1,6383	0,002216	-0,0627665
0,002218	-2,21451	0,002218	-1,63798	0,002218	-0,0584195
0,00222	-2,21757	0,00222	-1,63798	0,00222	-0,0626055
0,002222	-2,21645	0,002222	-1,6383	0,002222	-0,0600295
0,002224	-2,21741	0,002224	-1,63798	0,002224	-0,0629275
0,002226	-2,21548	0,002226	-1,63814	0,002226	-0,0619615
0,002228	-2,21983	0,002228	-1,63765	0,002228	-0,0626055
0,00223	-2,21757	0,00223	-1,63846	0,00223	-0,0622835
0,002232	-2,2187	0,002232	-1,63798	0,002232	-0,0619615
0,002234	-2,21838	0,002234	-1,63765	0,002234	-0,0600295
0,002236	-2,22112	0,002236	-1,63814	0,002236	-0,0640545
0,002238	-2,21854	0,002238	-1,6383	0,002238	-0,0638935
0,00224	-2,21822	0,00224	-1,63814	0,00224	-0,0651815
0,002242	-2,21806	0,002242	-1,63814	0,002242	-0,0598685
0,002244	-2,21806	0,002244	-1,6383	0,002244	-0,0637325
0,002246	-2,22144	0,002246	-1,6383	0,002246	-0,0634105
0,002248	-2,21661	0,002248	-1,63798	0,002248	-0,0603515
0,00225	-2,215	0,00225	-1,63798	0,00225	-0,0629275
0,002252	-2,2187	0,002252	-1,63782	0,002252	-0,0587415
0,002254	-2,21532	0,002254	-1,6383	0,002254	-0,0645375
0,002256	-2,21902	0,002256	-1,63798	0,002256	-0,0614785
0,002258	-2,21757	0,002258	-1,63846	0,002258	-0,0619615
0,00226	-2,215	0,00226	-1,63798	0,00226	-0,0619615
0,002262	-2,21886	0,002262	-1,6383	0,002262	-0,0606735
0,002264	-2,21902	0,002264	-1,63765	0,002264	-0,0626055
0,002266	-2,21677	0,002266	-1,63782	0,002266	-0,0613175
0,002268	-2,21854	0,002268	-1,6383	0,002268	-0,0622835
0,00227	-2,21709	0,00227	-1,63798	0,00227	-0,0645375
0,002272	-2,2179	0,002272	-1,63814	0,002272	-0,0624445
0,002274	-2,22095	0,002274	-1,63765	0,002274	-0,0630885
0,002276	-2,21886	0,002276	-1,63749	0,002276	-0,0595465
0,002278	-2,21532	0,002278	-1,63798	0,002278	-0,0629275
0,00228	-2,21419	0,00228	-1,63814	0,00228	-0,0618005
0,002282	-2,2179	0,002282	-1,6383	0,002282	-0,0626055
0,002284	-2,21951	0,002284	-1,6383	0,002284	-0,0634105
0,002286	-2,21661	0,002286	-1,63814	0,002286	-0,0584195
0,002288	-2,21902	0,002288	-1,63814	0,002288	-0,0619615
0,00229	-2,21661	0,00229	-1,63814	0,00229	-0,0622835
0,002292	-2,2158	0,002292	-1,63814	0,002292	-0,0646985
0,002294	-2,21693	0,002294	-1,63782	0,002294	-0,0611565
0,002296	-2,21645	0,002296	-1,63814	0,002296	-0,0611565
0,002298	-2,21629	0,002298	-1,63798	0,002298	-0,0630885
0,0023	-2,21661	0,0023	-1,63798	0,0023	-0,0626055
0,002302	-2,21677	0,002302	-1,63782	0,002302	-0,0629275
0,002304	-2,21806	0,002304	-1,63798	0,002304	-0,0642155
0,002306	-2,21741	0,002306	-1,63782	0,002306	-0,0634105
0,002308	-2,21806	0,002308	-1,63782	0,002308	-0,0624445
0,00231	-2,21709	0,00231	-1,63782	0,00231	-0,0609955
0,002312	-2,22015	0,002312	-1,6383	0,002312	-0,0638935
0,002314	-2,21806	0,002314	-1,63701	0,002314	-0,0598685
0,002316	-2,2179	0,002316	-1,63798	0,002316	-0,0632495
0,002318	-2,21629	0,002318	-1,63733	0,002318	-0,0622835
0,00232	-2,21564	0,00232	-1,63798	0,00232	-0,0584195
0,002322	-2,2179	0,002322	-1,63798	0,002322	-0,0624445
0,002324	-2,22095	0,002324	-1,63749	0,002324	-0,0622835
0,002326	-2,21725	0,002326	-1,63798	0,002326	-0,0616395
0,002328	-2,21854	0,002328	-1,63782	0,002328	-0,0627665
0,00233	-2,21677	0,00233	-1,63798	0,00233	-0,0629275
0,002332	-2,21854	0,002332	-1,63749	0,002332	-0,0618005
0,002334	-2,2187	0,002334	-1,63814	0,002334	-0,0608345
0,002336	-2,21822	0,002336	-1,63814	0,002336	-0,0630885
0,002338	-2,22015	0,002338	-1,63798	0,002338	-0,0621225
0,00234	-2,21951	0,00234	-1,63782	0,00234	-0,0582586
0,002342	-2,21468	0,002342	-1,63749	0,002342	-0,0635715
0,002344	-2,22063	0,002344	-1,63814	0,002344	-0,0622835
0,002346	-2,21677	0,002346	-1,63798	0,002346	-0,0609955
0,002348	-2,21677	0,002348	-1,6383	0,002348	-0,0622835
0,00235	-2,21806	0,00235	-1,63862	0,00235	-0,0611565
0,002352	-2,22047	0,002352	-1,63782	0,002352	-0,0619615
0,002354	-2,22047	0,002354	-1,63814	0,002354	-0,0590635
0,002356	-2,2187	0,002356	-1,63846	0,002356	-0,0597075
0,002358	-2,21886	0,002358	-1,63814	0,002358	-0,0630885
0,00236	-2,21532	0,00236	-1,63782	0,00236	-0,0619615
0,002362	-2,2187	0,002362	-1,63765	0,002362	-0,0642155
0,002364	-2,21387	0,002364	-1,6383	0,002364	-0,0622835
0,002366	-2,21886	0,002366	-1,63814	0,002366	-0,0637325
0,002368	-2,21822	0,002368	-1,6383	0,002368	-0,0624445
0,00237	-2,21886	0,00237	-1,63798	0,00237	-0,0638935
0,002372	-2,21886	0,002372	-1,63798	0,002372	-0,0621225
0,002374	-2,21773	0,002374	-1,63782	0,002374	-0,0598685
0,002376	-2,21838	0,002376	-1,63814	0,002376	-0,0626055
0,002378	-2,21741	0,002378	-1,63749	0,002378	-0,0600295
0,00238	-2,21693	0,00238	-1,63814	0,00238	-0,0638935
0,002382	-2,21629	0,002382	-1,63798	0,002382	-0,0622835
0,002384	-2,21757	0,002384	-1,6383	0,002384	-0,0600295
0,002386	-2,21612	0,002386	-1,63814	0,002386	-0,0609955
0,002388	-2,215	0,002388	-1,63798	0,002388	-0,0624445
0,00239	-2,21709	0,00239	-1,63814	0,00239	-0,0622835
0,002392	-2,21596	0,002392	-1,63782	0,002392	-0,0619615
0,002394	-2,21693	0,002394	-1,63798	0,002394	-0,0630885
0,002396	-2,2158	0,002396	-1,63733	0,002396	-0,0666305
0,002398	-2,21709	0,002398	-1,63798	0,002398	-0,0619615
0,0024	-2,21886	0,0024	-1,6383	0,0024	-0,0624445
0,002402	-2,21757	0,002402	-1,63782	0,002402	-0,0638935
0,002404	-2,21918	0,002404	-1,63846	0,002404	-0,0621225
0,002406	-2,21725	0,002406	-1,63798	0,002406	-0,0627665
0,002408	-2,21773	0,002408	-1,63782	0,002408	-0,0618005
0,00241	-2,21838	0,00241	-1,63782	0,00241	-0,0629275
0,002412	-2,21918	0,002412	-1,63782	0,002412	-0,0609955
0,002414	-2,21645	0,002414	-1,63814	0,002414	-0,0618005
0,002416	-2,22079	0,002416	-1,6383	0,002416	-0,0624445
0,002418	-2,21741	0,002418	-1,6383	0,002418	-0,0619615
0,00242	-2,21677	0,00242	-1,63765	0,00242	-0,0632495
0,002422	-2,21822	0,002422	-1,63798	0,002422	-0,0642155
0,002424	-2,21629	0,002424	-1,63782	0,002424	-0,0621225
0,002426	-2,21693	0,002426	-1,63765	0,002426	-0,0579366
0,002428	-2,21902	0,002428	-1,63765	0,002428	-0,0621225
0,00243	-2,21854	0,00243	-1,63765	0,00243	-0,0618005
