Time - V_S	Amplitude - V_S	Time - V_R	Amplitude - V_R	Time - V_C	Amplitude - V_C
0,000856	2,39185	0,000856	2,39072	0,000856	0,728061
0,000858	2,3867	0,000858	2,38798	0,000858	0,745932
0,00086	2,38299	0,00086	2,3846	0,00086	0,764125
0,000862	2,37784	0,000862	2,38042	0,000862	0,782479
0,000864	2,37639	0,000864	2,37704	0,000864	0,798096
0,000866	2,37478	0,000866	2,37462	0,000866	0,814518
0,000868	2,36705	0,000868	2,37011	0,000868	0,831745
0,00087	2,36625	0,00087	2,36834	0,00087	0,84865
0,000872	2,36866	0,000872	2,36544	0,000872	0,862174
0,000874	2,36206	0,000874	2,36174	0,000874	0,878596
0,000876	2,36142	0,000876	2,35868	0,000876	0,894213
0,000878	2,3545	0,000878	2,35433	0,000878	0,908542
0,00088	2,3545	0,00088	2,35337	0,00088	0,922388
0,000882	2,35031	0,000882	2,35192	0,000882	0,936556
0,000884	2,34564	0,000884	2,34886	0,000884	0,950563
0,000886	2,34757	0,000886	2,34355	0,000886	0,964892
0,000888	2,34323	0,000888	2,34451	0,000888	0,977933
0,00089	2,34178	0,00089	2,34129	0,00089	0,989525
0,000892	2,34178	0,000892	2,33662	0,000892	1,0024
0,000894	2,33952	0,000894	2,33646	0,000894	1,01496
0,000896	2,33501	0,000896	2,3363	0,000896	1,02736
0,000898	2,33179	0,000898	2,3326	0,000898	1,03927
0,0009	2,32906	0,0009	2,32857	0,0009	1,05103
0,000902	2,3289	0,000902	2,32986	0,000902	1,06214
0,000904	2,32535	0,000904	2,32584	0,000904	1,07324
0,000906	2,32181	0,000906	2,31988	0,000906	1,08419
0,000908	2,32133	0,000908	2,31956	0,000908	1,09611
0,00091	2,31698	0,00091	2,31682	0,00091	1,10593
0,000912	2,31924	0,000912	2,31585	0,000912	1,11543
0,000914	2,31553	0,000914	2,31505	0,000914	1,12557
0,000916	2,31102	0,000916	2,31167	0,000916	1,13603
0,000918	2,31296	0,000918	2,3128	0,000918	1,14569
0,00092	2,31215	0,00092	2,31247	0,00092	1,15487
0,000922	2,30797	0,000922	2,30974	0,000922	1,16421
0,000924	2,30507	0,000924	2,30587	0,000924	1,17371
0,000926	2,30507	0,000926	2,30458	0,000926	1,1824
0,000928	2,30297	0,000928	2,30458	0,000928	1,19094
0,00093	2,30362	0,00093	2,30233	0,00093	1,20027
0,000932	2,30314	0,000932	2,29895	0,000932	1,20848
0,000934	2,29847	0,000934	2,29895	0,000934	1,21734
0,000936	2,29911	0,000936	2,2975	0,000936	1,22458
0,000938	2,29412	0,000938	2,2946	0,000938	1,23199
0,00094	2,2917	0,00094	2,29364	0,00094	1,24052
0,000942	2,29734	0,000942	2,29009	0,000942	1,24793
0,000944	2,29058	0,000944	2,28865	0,000944	1,25485
0,000946	2,28881	0,000946	2,28961	0,000946	1,26258
0,000948	2,28607	0,000948	2,28977	0,000948	1,26967
0,00095	2,28816	0,00095	2,2851	0,00095	1,27691
0,000952	2,28704	0,000952	2,288	0,000952	1,28303
0,000954	2,28736	0,000954	2,28526	0,000954	1,29027
0,000956	2,28317	0,000956	2,28301	0,000956	1,29687
0,000958	2,28124	0,000958	2,28108	0,000958	1,30396
0,00096	2,28156	0,00096	2,2814	0,00096	1,30943
0,000962	2,28559	0,000962	2,27947	0,000962	1,31668
0,000964	2,28092	0,000964	2,28108	0,000964	1,32231
0,000966	2,27689	0,000966	2,27303	0,000966	1,32795
0,000968	2,27705	0,000968	2,27464	0,000968	1,33326
0,00097	2,27609	0,00097	2,27512	0,00097	1,33954
0,000972	2,27657	0,000972	2,27512	0,000972	1,3455
0,000974	2,27303	0,000974	2,27303	0,000974	1,35129
0,000976	2,26949	0,000976	2,27174	0,000976	1,35644
0,000978	2,27641	0,000978	2,27335	0,000978	1,36192
0,00098	2,27158	0,00098	2,26916	0,00098	1,36707
0,000982	2,27045	0,000982	2,26949	0,000982	1,37238
0,000984	2,27126	0,000984	2,27045	0,000984	1,37737
0,000986	2,2682	0,000986	2,2661	0,000986	1,38172
0,000988	2,26691	0,000988	2,2624	0,000988	1,38639
0,00099	2,26562	0,00099	2,26288	0,00099	1,3917
0,000992	2,26804	0,000992	2,26385	0,000992	1,39573
0,000994	2,26369	0,000994	2,26208	0,000994	1,40072
0,000996	2,26627	0,000996	2,26337	0,000996	1,40507
0,000998	2,26288	0,000998	2,25822	0,000998	1,40909
0,001	-2,1155	0,001	-0,914771	0,001	1,2526
0,001002	-2,71796	0,001002	-1,99894	0,001002	1,14602
0,001004	-2,70025	0,001004	-2,41818	0,001004	1,066
0,001006	-2,68769	0,001006	-2,5787	0,001006	0,999185
0,001008	-2,67948	0,001008	-2,63682	0,001008	0,936717
0,00101	-2,67159	0,00101	-2,65823	0,00101	0,881172
0,001012	-2,66	0,001012	-2,66177	0,001012	0,824017
0,001014	-2,65759	0,001014	-2,65807	0,001014	0,768633
0,001016	-2,64551	0,001016	-2,65147	0,001016	0,718884
0,001018	-2,6365	0,001018	-2,64294	0,001018	0,663178
0,00102	-2,62812	0,00102	-2,63762	0,00102	0,615522
0,001022	-2,62442	0,001022	-2,62796	0,001022	0,56352
0,001024	-2,61669	0,001024	-2,62329	0,001024	0,515381
0,001026	-2,60671	0,001026	-2,61508	0,001026	0,47014
0,001028	-2,59898	0,001028	-2,60687	0,001028	0,423772
0,00103	-2,58852	0,00103	-2,59802	0,00103	0,379336
0,001032	-2,58176	0,001032	-2,5882	0,001032	0,337799
0,001034	-2,57483	0,001034	-2,58063	0,001034	0,295456
0,001036	-2,56775	0,001036	-2,57226	0,001036	0,251181
0,001038	-2,56018	0,001038	-2,56743	0,001038	0,212541
0,00104	-2,55213	0,00104	-2,55857	0,00104	0,174385
0,001042	-2,54376	0,001042	-2,55197	0,001042	0,13655
0,001044	-2,54054	0,001044	-2,5465	0,001044	0,0991982
0,001046	-2,53748	0,001046	-2,53877	0,001046	0,0631345
0,001048	-2,52524	0,001048	-2,53152	0,001048	0,0264268
0,00105	-2,51897	0,00105	-2,52524	0,00105	-0,00850995
0,001052	-2,51333	0,001052	-2,51575	0,001052	-0,0434467
0,001054	-2,50464	0,001054	-2,51059	0,001054	-0,0767734
0,001056	-2,49884	0,001056	-2,50335	0,001056	-0,105753
0,001058	-2,49643	0,001058	-2,50383	0,001058	-0,140207
0,00106	-2,48918	0,00106	-2,49433	0,00106	-0,169348
0,001062	-2,48338	0,001062	-2,4895	0,001062	-0,201708
0,001064	-2,47711	0,001064	-2,48338	0,001064	-0,229078
0,001066	-2,47292	0,001066	-2,4792	0,001066	-0,257575
0,001068	-2,46245	0,001068	-2,47437	0,001068	-0,287521
0,00107	-2,46423	0,00107	-2,46986	0,00107	-0,315373
0,001072	-2,45698	0,001072	-2,46165	0,001072	-0,341938
0,001074	-2,44555	0,001074	-2,46229	0,001074	-0,368664
0,001076	-2,45086	0,001076	-2,45408	0,001076	-0,39539
0,001078	-2,44313	0,001078	-2,44941	0,001078	-0,420022
0,00108	-2,43798	0,00108	-2,44394	0,00108	-0,444011
0,001082	-2,4309	0,001082	-2,43911	0,001082	-0,470737
0,001084	-2,43058	0,001084	-2,43508	0,001084	-0,492472
0,001086	-2,42559	0,001086	-2,4309	0,001086	-0,516783
0,001088	-2,4177	0,001088	-2,42591	0,001088	-0,538195
0,00109	-2,41383	0,00109	-2,41866	0,00109	-0,561057
0,001092	-2,41222	0,001092	-2,41721	0,001092	-0,582792
0,001094	-2,40659	0,001094	-2,41174	0,001094	-0,603883
0,001096	-2,4061	0,001096	-2,40643	0,001096	-0,622881
0,001098	-2,40176	0,001098	-2,40449	0,001098	-0,644937
0,0011	-2,39854	0,0011	-2,40401	0,0011	-0,664579
0,001102	-2,39403	0,001102	-2,39966	0,001102	-0,685509
0,001104	-2,39306	0,001104	-2,395	0,001104	-0,702414
0,001106	-2,38437	0,001106	-2,3929	0,001106	-0,720285
0,001108	-2,38453	0,001108	-2,38823	0,001108	-0,741053
0,00111	-2,38356	0,00111	-2,38051	0,00111	-0,757958
0,001112	-2,37873	0,001112	-2,3797	0,001112	-0,774219
0,001114	-2,37423	0,001114	-2,37809	0,001114	-0,79209
0,001116	-2,37068	0,001116	-2,376	0,001116	-0,810122
0,001118	-2,36763	0,001118	-2,37133	0,001118	-0,824129
0,00112	-2,36457	0,00112	-2,36473	0,00112	-0,84055
0,001122	-2,36167	0,001122	-2,36408	0,001122	-0,857455
0,001124	-2,35909	0,001124	-2,36135	0,001124	-0,873233
0,001126	-2,35636	0,001126	-2,35941	0,001126	-0,888206
0,001128	-2,35394	0,001128	-2,35797	0,001128	-0,902535
0,00113	-2,35249	0,00113	-2,35249	0,00113	-0,917025
0,001132	-2,34895	0,001132	-2,3512	0,001132	-0,930388
0,001134	-2,3438	0,001134	-2,34814	0,001134	-0,94536
0,001136	-2,34396	0,001136	-2,34605	0,001136	-0,957274
0,001138	-2,33945	0,001138	-2,3467	0,001138	-0,972408
0,00114	-2,33784	0,00114	-2,34154	0,00114	-0,984644
0,001142	-2,33559	0,001142	-2,33961	0,001142	-0,997685
0,001144	-2,33221	0,001144	-2,338	0,001144	-1,01008
0,001146	-2,33188	0,001146	-2,3343	0,001146	-1,02216
0,001148	-2,33092	0,001148	-2,33108	0,001148	-1,03471
0,00115	-2,32399	0,00115	-2,33027	0,00115	-1,04679
0,001152	-2,32625	0,001152	-2,32705	0,001152	-1,05645
0,001154	-2,32029	0,001154	-2,32496	0,001154	-1,06933
0,001156	-2,31949	0,001156	-2,32271	0,001156	-1,07996
0,001158	-2,31643	0,001158	-2,319	0,001158	-1,08962
0,00116	-2,31466	0,00116	-2,31755	0,00116	-1,09944
0,001162	-2,31385	0,001162	-2,31739	0,001162	-1,11151
0,001164	-2,31095	0,001164	-2,31353	0,001164	-1,12085
0,001166	-2,31224	0,001166	-2,31144	0,001166	-1,13115
0,001168	-2,30757	0,001168	-2,30902	0,001168	-1,14017
0,00117	-2,30484	0,00117	-2,30822	0,00117	-1,15063
0,001172	-2,3058	0,001172	-2,30822	0,001172	-1,15965
0,001174	-2,30001	0,001174	-2,30564	0,001174	-1,16899
0,001176	-2,30258	0,001176	-2,30194	0,001176	-1,178
0,001178	-2,29823	0,001178	-2,30049	0,001178	-1,18702
0,00118	-2,29823	0,00118	-2,30017	0,00118	-1,1962
0,001182	-2,29679	0,001182	-2,30194	0,001182	-1,20344
0,001184	-2,29389	0,001184	-2,29662	0,001184	-1,21214
0,001186	-2,2926	0,001186	-2,29518	0,001186	-1,22035
0,001188	-2,29228	0,001188	-2,29791	0,001188	-1,22904
0,00119	-2,29212	0,00119	-2,29534	0,00119	-1,23628
0,001192	-2,28986	0,001192	-2,29051	0,001192	-1,24289
0,001194	-2,28568	0,001194	-2,28825	0,001194	-1,25029
0,001196	-2,29212	0,001196	-2,28954	0,001196	-1,2585
0,001198	-2,28278	0,001198	-2,28552	0,001198	-1,26575
0,0012	-2,28213	0,0012	-2,28326	0,0012	-1,27235
0,001202	-2,28085	0,001202	-2,28487	0,001202	-1,27975
0,001204	-2,28149	0,001204	-2,28374	0,001204	-1,28619
0,001206	-2,27714	0,001206	-2,28423	0,001206	-1,29312
0,001208	-2,27988	0,001208	-2,2823	0,001208	-1,29956
0,00121	-2,27908	0,00121	-2,27988	0,00121	-1,3068
0,001212	-2,27763	0,001212	-2,27972	0,001212	-1,31308
0,001214	-2,27698	0,001214	-2,27843	0,001214	-1,31904
0,001216	-2,2728	0,001216	-2,27408	0,001216	-1,32387
0,001218	-2,26925	0,001218	-2,27489	0,001218	-1,33095
0,00122	-2,27231	0,00122	-2,27521	0,00122	-1,33594
0,001222	-2,27135	0,001222	-2,27296	0,001222	-1,3419
0,001224	-2,27086	0,001224	-2,26684	0,001224	-1,34641
0,001226	-2,26781	0,001226	-2,26845	0,001226	-1,35365
0,001228	-2,26668	0,001228	-2,26781	0,001228	-1,35752
0,00123	-2,26781	0,00123	-2,26909	0,00123	-1,36283
0,001232	-2,2604	0,001232	-2,27086	0,001232	-1,36814
0,001234	-2,26298	0,001234	-2,267	0,001234	-1,37346
0,001236	-2,26652	0,001236	-2,26555	0,001236	-1,37861
0,001238	-2,26459	0,001238	-2,26716	0,001238	-1,38344
0,00124	-2,26217	0,00124	-2,26555	0,00124	-1,38778
0,001242	-2,26024	0,001242	-2,26298	0,001242	-1,3931
0,001244	-2,26104	0,001244	-2,26378	0,001244	-1,39761
0,001246	-2,25605	0,001246	-2,26249	0,001246	-1,40195
0,001248	-2,25895	0,001248	-2,25976	0,001248	-1,37539
0,00125	2,72577	0,00125	0,94042	0,00125	-1,23097
0,001252	2,71724	0,001252	2,00673	0,001252	-1,12423
0,001254	2,70468	0,001254	2,42196	0,001254	-1,04808
0,001256	2,69196	0,001256	2,58151	0,001256	-0,981746
0,001258	2,68262	0,001258	2,63979	0,001258	-0,922016
0,00126	2,67538	0,00126	2,65767	0,00126	-0,863734
0,001262	2,66572	0,001262	2,65928	0,001262	-0,805936
0,001264	2,653	0,001264	2,65461	0,001264	-0,752484
0,001266	2,64865	0,001266	2,64897	0,001266	-0,697906
0,001268	2,64028	0,001268	2,64092	0,001268	-0,649284
0,00127	2,63094	0,00127	2,63271	0,00127	-0,596477
0,001272	2,62096	0,001272	2,62708	0,001272	-0,550431
0,001274	2,61725	0,001274	2,61774	0,001274	-0,503903
0,001276	2,60035	0,001276	2,60582	0,001276	-0,454476
0,001278	2,59487	0,001278	2,60019	0,001278	-0,408914
0,00128	2,59004	0,00128	2,59504	0,00128	-0,366732
0,001282	2,58312	0,001282	2,58554	0,001282	-0,321974
0,001284	2,57459	0,001284	2,58022	0,001284	-0,281242
0,001286	2,56573	0,001286	2,57088	0,001286	-0,240509
0,001288	2,56155	0,001288	2,56493	0,001288	-0,20203
0,00129	2,55317	0,00129	2,55961	0,00129	-0,161137
0,001292	2,54834	0,001292	2,5506	0,001292	-0,123302
0,001294	2,54029	0,001294	2,54351	0,001294	-0,0848233
0,001296	2,53401	0,001296	2,53804	0,001296	-0,0502086
0,001298	2,52532	0,001298	2,5287	0,001298	-0,0151109
0,0013	2,52033	0,0013	2,52291	0,0013	0,0195038
0,001302	2,51357	0,001302	2,51743	0,001302	0,0539576
0,001304	2,51003	0,001304	2,5089	0,001304	0,0861573
0,001306	2,5023	0,001306	2,50262	0,001306	0,118679
0,001308	2,49747	0,001308	2,49586	0,001308	0,150396
0,00131	2,49054	0,00131	2,49022	0,00131	0,18163
0,001312	2,4862	0,001312	2,48539	0,001312	0,210931
0,001314	2,48137	0,001314	2,48233	0,001314	0,239428
0,001316	2,47638	0,001316	2,47895	0,001316	0,270018
0,001318	2,46833	0,001318	2,47058	0,001318	0,29771
0,00132	2,46672	0,00132	2,46527	0,00132	0,325241
0,001322	2,45657	0,001322	2,45931	0,001322	0,352933
0,001324	2,45786	0,001324	2,45673	0,001324	0,378853
0,001326	2,44949	0,001326	2,4511	0,001326	0,403325
0,001328	2,44466	0,001328	2,44739	0,001328	0,429246
0,00133	2,43999	0,00133	2,44337	0,00133	0,454362
0,001332	2,43677	0,001332	2,43822	0,001332	0,478673
0,001334	2,43178	0,001334	2,43162	0,001334	0,501213
0,001336	2,42679	0,001336	2,43113	0,001336	0,523109
0,001338	2,4255	0,001338	2,42614	0,001338	0,545488
0,00134	2,42019	0,00134	2,42196	0,00134	0,569799
0,001342	2,41374	0,001342	2,41745	0,001342	0,590567
0,001344	2,41181	0,001344	2,41487	0,001344	0,611497
0,001346	2,40634	0,001346	2,40747	0,001346	0,633071
0,001348	2,40569	0,001348	2,40038	0,001348	0,651908
0,00135	2,39781	0,00135	2,39909	0,00135	0,672355
0,001352	2,39555	0,001352	2,39684	0,001352	0,691514
0,001354	2,39281	0,001354	2,39603	0,001354	0,709868
0,001356	2,38943	0,001356	2,39104	0,001356	0,728705
0,001358	2,38605	0,001358	2,38605	0,001358	0,747381
0,00136	2,38187	0,00136	2,3846	0,00136	0,764608
0,001362	2,38219	0,001362	2,37897	0,001362	0,783123
0,001364	2,37527	0,001364	2,37639	0,001364	0,799706
0,001366	2,37494	0,001366	2,37188	0,001366	0,816611
0,001368	2,37156	0,001368	2,37237	0,001368	0,832067
0,00137	2,36528	0,00137	2,36899	0,00137	0,847845
0,001372	2,36432	0,001372	2,36287	0,001372	0,864267
0,001374	2,3619	0,001374	2,36174	0,001374	0,879562
0,001376	2,35707	0,001376	2,35884	0,001376	0,89373
0,001378	2,35562	0,001378	2,35691	0,001378	0,909347
0,00138	2,35385	0,00138	2,35562	0,00138	0,923998
0,001382	2,34934	0,001382	2,35031	0,001382	0,938005
0,001384	2,34838	0,001384	2,34967	0,001384	0,950563
0,001386	2,34983	0,001386	2,34435	0,001386	0,965053
0,001388	2,34113	0,001388	2,34242	0,001388	0,977933
0,00139	2,3429	0,00139	2,33807	0,00139	0,990491
0,001392	2,33872	0,001392	2,33823	0,001392	1,00337
0,001394	2,33646	0,001394	2,33679	0,001394	1,01577
0,001396	2,33147	0,001396	2,33179	0,001396	1,02736
0,001398	2,33018	0,001398	2,33115	0,001398	1,03943
0,0014	2,32745	0,0014	2,33115	0,0014	1,05135
0,001402	2,32809	0,001402	2,32713	0,001402	1,06262
0,001404	2,32439	0,001404	2,32503	0,001404	1,07469
0,001406	2,3239	0,001406	2,32246	0,001406	1,08548
0,001408	2,32197	0,001408	2,32262	0,001408	1,09562
0,00141	2,32004	0,00141	2,31891	0,00141	1,10561
0,001412	2,31843	0,001412	2,3173	0,001412	1,11639
0,001414	2,31441	0,001414	2,31441	0,001414	1,12654
0,001416	2,31135	0,001416	2,3136	0,001416	1,13587
0,001418	2,31489	0,001418	2,31344	0,001418	1,14666
0,00142	2,31102	0,00142	2,30941	0,00142	1,15648
0,001422	2,30748	0,001422	2,30603	0,001422	1,16518
0,001424	2,30941	0,001424	2,30748	0,001424	1,17306
0,001426	2,30732	0,001426	2,30636	0,001426	1,18321
0,001428	2,30362	0,001428	2,3033	0,001428	1,1919
0,00143	2,3033	0,00143	2,29943	0,00143	1,20076
0,001432	2,30008	0,001432	2,30072	0,001432	1,20832
0,001434	2,3041	0,001434	2,29637	0,001434	1,21766
0,001436	2,29702	0,001436	2,29283	0,001436	1,22523
0,001438	2,29831	0,001438	2,29476	0,001438	1,23231
0,00144	2,29557	0,00144	2,29331	0,00144	1,24052
0,001442	2,29509	0,001442	2,29315	0,001442	1,24777
0,001444	2,29074	0,001444	2,29026	0,001444	1,2555
0,001446	2,2917	0,001446	2,29009	0,001446	1,26323
0,001448	2,28736	0,001448	2,29058	0,001448	1,27031
0,00145	2,28639	0,00145	2,28736	0,00145	1,27739
0,001452	2,28237	0,001452	2,28526	0,001452	1,28432
0,001454	2,2872	0,001454	2,28221	0,001454	1,29092
0,001456	2,28543	0,001456	2,28575	0,001456	1,29752
0,001458	2,2806	0,001458	2,28124	0,001458	1,30396
0,00146	2,28092	0,00146	2,28108	0,00146	1,30992
0,001462	2,27899	0,001462	2,27947	0,001462	1,31684
0,001464	2,27995	0,001464	2,2777	0,001464	1,32199
0,001466	2,27866	0,001466	2,27721	0,001466	1,32811
0,001468	2,27641	0,001468	2,27641	0,001468	1,33439
0,00147	2,2748	0,00147	2,27689	0,00147	1,33986
0,001472	2,27577	0,001472	2,27335	0,001472	1,34534
0,001474	2,27512	0,001474	2,2719	0,001474	1,35178
0,001476	2,2719	0,001476	2,27142	0,001476	1,35677
0,001478	2,26981	0,001478	2,27093	0,001478	1,36256
0,00148	2,27158	0,00148	2,27174	0,00148	1,36739
0,001482	2,27126	0,001482	2,269	0,001482	1,37206
0,001484	2,26932	0,001484	2,26691	0,001484	1,3777
0,001486	2,26546	0,001486	2,26659	0,001486	1,38204
0,001488	2,269	0,001488	2,26659	0,001488	1,38752
0,00149	2,26755	0,00149	2,26804	0,00149	1,39251
0,001492	2,26546	0,001492	2,26562	0,001492	1,39686
0,001494	2,26353	0,001494	2,26433	0,001494	1,40152
0,001496	2,26337	0,001496	2,26498	0,001496	1,40571
0,001498	2,26482	0,001498	2,26466	0,001498	1,41022
0,0015	-2,17201	0,0015	-0,913644	0,0015	1,25228
0,001502	-2,71796	0,001502	-1,99523	0,001502	1,1473
0,001504	-2,69864	0,001504	-2,4148	0,001504	1,06825
0,001506	-2,68979	0,001506	-2,57725	0,001506	0,996609
0,001508	-2,67868	0,001508	-2,63633	0,001508	0,936556
0,00151	-2,67047	0,00151	-2,65678	0,00151	0,88085
0,001512	-2,66274	0,001512	-2,65871	0,001512	0,824017
0,001514	-2,65227	0,001514	-2,65533	0,001514	0,769599
0,001516	-2,64342	0,001516	-2,64986	0,001516	0,716147
0,001518	-2,63827	0,001518	-2,6431	0,001518	0,662051
0,00152	-2,63006	0,00152	-2,63537	0,00152	0,612302
0,001522	-2,62104	0,001522	-2,62845	0,001522	0,565291
0,001524	-2,61428	0,001524	-2,62362	0,001524	0,513288
0,001526	-2,60671	0,001526	-2,61331	0,001526	0,467242
0,001528	-2,60059	0,001528	-2,60607	0,001528	0,425543
0,00153	-2,5882	0,00153	-2,59914	0,00153	0,376599
0,001532	-2,58159	0,001532	-2,59077	0,001532	0,338443
0,001534	-2,57419	0,001534	-2,58208	0,001534	0,294168
0,001536	-2,56936	0,001536	-2,57387	0,001536	0,254401
0,001538	-2,56131	0,001538	-2,56469	0,001538	0,213024
0,00154	-2,55052	0,00154	-2,55922	0,00154	0,172131
0,001542	-2,54682	0,001542	-2,55374	0,001542	0,136067
0,001544	-2,54006	0,001544	-2,54601	0,001544	0,0996812
0,001546	-2,5304	0,001546	-2,53571	0,001546	0,0613635
0,001548	-2,52492	0,001548	-2,53185	0,001548	0,0262658
0,00155	-2,51945	0,00155	-2,5238	0,00155	-0,00689996
0,001552	-2,5143	0,001552	-2,51864	0,001552	-0,0403877
0,001554	-2,51011	0,001554	-2,51236	0,001554	-0,0754854
0,001556	-2,50126	0,001556	-2,50592	0,001556	-0,10849
0,001558	-2,49739	0,001558	-2,50029	0,001558	-0,139885
0,00156	-2,48821	0,00156	-2,49482	0,00156	-0,16967
0,001562	-2,48403	0,001562	-2,49063	0,001562	-0,201064
0,001564	-2,47952	0,001564	-2,48628	0,001564	-0,229561
0,001566	-2,47662	0,001566	-2,48306	0,001566	-0,261278
0,001568	-2,46809	0,001568	-2,47678	0,001568	-0,287199
0,00157	-2,46455	0,00157	-2,46841	0,00157	-0,315534
0,001572	-2,45762	0,001572	-2,46165	0,001572	-0,342904
0,001574	-2,44909	0,001574	-2,45762	0,001574	-0,368986
0,001576	-2,447	0,001576	-2,45038	0,001576	-0,39378
0,001578	-2,44217	0,001578	-2,44603	0,001578	-0,420988
0,00158	-2,43637	0,00158	-2,447	0,00158	-0,446748
0,001582	-2,43557	0,001582	-2,44185	0,001582	-0,469127
0,001584	-2,43042	0,001584	-2,4346	0,001584	-0,49215
0,001586	-2,42736	0,001586	-2,43042	0,001586	-0,516783
0,001588	-2,41898	0,001588	-2,4222	0,001588	-0,538034
0,00159	-2,41721	0,00159	-2,42027	0,00159	-0,561057
0,001592	-2,41496	0,001592	-2,41721	0,001592	-0,581987
0,001594	-2,41045	0,001594	-2,41512	0,001594	-0,604849
0,001596	-2,40627	0,001596	-2,41287	0,001596	-0,623525
0,001598	-2,4016	0,001598	-2,40739	0,001598	-0,644937
0,0016	-2,39918	0,0016	-2,40144	0,0016	-0,664257
0,001602	-2,39661	0,001602	-2,39693	0,001602	-0,685348
0,001604	-2,39145	0,001604	-2,3929	0,001604	-0,704668
0,001606	-2,39081	0,001606	-2,39178	0,001606	-0,721573
0,001608	-2,38646	0,001608	-2,38646	0,001608	-0,739604
0,00161	-2,38051	0,00161	-2,38228	0,00161	-0,758119
0,001612	-2,37632	0,001612	-2,38034	0,001612	-0,775507
0,001614	-2,37213	0,001614	-2,37841	0,001614	-0,792895
0,001616	-2,37181	0,001616	-2,37374	0,001616	-0,808834
0,001618	-2,36424	0,001618	-2,36746	0,001618	-0,8259
0,00162	-2,36763	0,00162	-2,36618	0,00162	-0,841838
0,001622	-2,3599	0,001622	-2,36231	0,001622	-0,857294
0,001624	-2,35748	0,001624	-2,36199	0,001624	-0,872267
0,001626	-2,35201	0,001626	-2,3607	0,001626	-0,888045
0,001628	-2,35249	0,001628	-2,35475	0,001628	-0,903984
0,00163	-2,34605	0,00163	-2,35281	0,00163	-0,917186
0,001632	-2,35088	0,001632	-2,3512	0,001632	-0,93071
0,001634	-2,34428	0,001634	-2,34637	0,001634	-0,944233
0,001636	-2,34235	0,001636	-2,34331	0,001636	-0,957757
0,001638	-2,34219	0,001638	-2,34026	0,001638	-0,971281
0,00164	-2,33623	0,00164	-2,33816	0,00164	-0,984
0,001642	-2,33462	0,001642	-2,33752	0,001642	-0,997524
0,001644	-2,33076	0,001644	-2,33607	0,001644	-1,0104
0,001646	-2,33076	0,001646	-2,33784	0,001646	-1,02264
0,001648	-2,32641	0,001648	-2,33124	0,001648	-1,03327
0,00165	-2,32351	0,00165	-2,32866	0,00165	-1,04631
0,001652	-2,32432	0,001652	-2,3256	0,001652	-1,05725
0,001654	-2,32029	0,001654	-2,32496	0,001654	-1,06869
0,001656	-2,31997	0,001656	-2,32142	0,001656	-1,07851
0,001658	-2,31611	0,001658	-2,32077	0,001658	-1,09026
0,00166	-2,31369	0,00166	-2,32045	0,00166	-1,10072
0,001662	-2,31385	0,001662	-2,31772	0,001662	-1,11119
0,001664	-2,31337	0,001664	-2,31514	0,001664	-1,12053
0,001666	-2,31224	0,001666	-2,31594	0,001666	-1,13212
0,001668	-2,30886	0,001668	-2,31289	0,001668	-1,14113
0,00167	-2,3058	0,00167	-2,30806	0,00167	-1,15096
0,001672	-2,30548	0,001672	-2,30548	0,001672	-1,16029
0,001674	-2,30017	0,001674	-2,30596	0,001674	-1,16899
0,001676	-2,29807	0,001676	-2,30693	0,001676	-1,17816
0,001678	-2,29936	0,001678	-2,305	0,001678	-1,18686
0,00168	-2,29534	0,00168	-2,29904	0,00168	-1,19491
0,001682	-2,29759	0,001682	-2,29952	0,001682	-1,20296
0,001684	-2,29244	0,001684	-2,2963	0,001684	-1,21214
0,001686	-2,28938	0,001686	-2,29501	0,001686	-1,22051
0,001688	-2,29453	0,001688	-2,29373	0,001688	-1,22807
0,00169	-2,29083	0,00169	-2,29244	0,00169	-1,23693
0,001692	-2,28825	0,001692	-2,29115	0,001692	-1,24401
0,001694	-2,28439	0,001694	-2,29051	0,001694	-1,25174
0,001696	-2,28632	0,001696	-2,28793	0,001696	-1,2585
0,001698	-2,28423	0,001698	-2,28729	0,001698	-1,26575
0,0017	-2,28568	0,0017	-2,28648	0,0017	-1,27315
0,001702	-2,28117	0,001702	-2,28391	0,001702	-1,27943
0,001704	-2,27827	0,001704	-2,28101	0,001704	-1,28507
0,001706	-2,27811	0,001706	-2,28197	0,001706	-1,29296
0,001708	-2,27924	0,001708	-2,28117	0,001708	-1,29988
0,00171	-2,27376	0,00171	-2,28052	0,00171	-1,30568
0,001712	-2,27505	0,001712	-2,27908	0,001712	-1,31163
0,001714	-2,27296	0,001714	-2,27441	0,001714	-1,31823
0,001716	-2,27215	0,001716	-2,27167	0,001716	-1,32387
0,001718	-2,27119	0,001718	-2,27344	0,001718	-1,33031
0,00172	-2,27086	0,00172	-2,27006	0,00172	-1,3353
0,001722	-2,26845	0,001722	-2,2707	0,001722	-1,34126
0,001724	-2,26716	0,001724	-2,27408	0,001724	-1,34689
0,001726	-2,26652	0,001726	-2,2736	0,001726	-1,35285
0,001728	-2,26958	0,001728	-2,27103	0,001728	-1,35768
0,00173	-2,26475	0,00173	-2,26909	0,00173	-1,36283
0,001732	-2,26603	0,001732	-2,26684	0,001732	-1,36846
0,001734	-2,26716	0,001734	-2,26507	0,001734	-1,37297
0,001736	-2,26249	0,001736	-2,26442	0,001736	-1,37861
