Time - V_S	Amplitude - V_S	Time - V_R	Amplitude - V_R	Time - V_C	Amplitude - V_C
0,003502	-2,21709	0,003502	-2,21741	0,003502	-1,62848
0,003504	-2,2179	0,003504	-2,21886	0,003504	-1,6288
0,003506	-2,21693	0,003506	-2,21806	0,003506	-1,62832
0,003508	-2,21451	0,003508	-2,21645	0,003508	-1,62864
0,00351	-2,21419	0,00351	-2,21709	0,00351	-1,62832
0,003512	-2,21307	0,003512	-2,2158	0,003512	-1,62832
0,003514	-2,22063	0,003514	-2,21484	0,003514	-1,62896
0,003516	-2,21451	0,003516	-2,2158	0,003516	-1,62848
0,003518	-2,21564	0,003518	-2,21806	0,003518	-1,6288
0,00352	-2,21596	0,00352	-2,21435	0,00352	-1,62832
0,003522	-2,21725	0,003522	-2,21596	0,003522	-1,62848
0,003524	-2,21741	0,003524	-2,21677	0,003524	-1,62848
0,003526	-2,21773	0,003526	-2,21951	0,003526	-1,62816
0,003528	-2,21886	0,003528	-2,2179	0,003528	-1,62864
0,00353	-2,21564	0,00353	-2,21725	0,00353	-1,62799
0,003532	-2,21757	0,003532	-2,2179	0,003532	-1,6288
0,003534	-2,21902	0,003534	-2,2179	0,003534	-1,62848
0,003536	-2,21419	0,003536	-2,21757	0,003536	-1,62816
0,003538	-2,21307	0,003538	-2,21612	0,003538	-1,62848
0,00354	-2,21629	0,00354	-2,21548	0,00354	-1,62896
0,003542	-2,21564	0,003542	-2,21645	0,003542	-1,62864
0,003544	-2,21902	0,003544	-2,21548	0,003544	-1,62864
0,003546	-2,21902	0,003546	-2,21645	0,003546	-1,62832
0,003548	-2,21419	0,003548	-2,21677	0,003548	-1,62816
0,00355	-2,21645	0,00355	-2,21886	0,00355	-1,62864
0,003552	-2,21468	0,003552	-2,21838	0,003552	-1,6288
0,003554	-2,21612	0,003554	-2,22031	0,003554	-1,62896
0,003556	-2,21451	0,003556	-2,21918	0,003556	-1,62864
0,003558	-2,21548	0,003558	-2,21918	0,003558	-1,62848
0,00356	-2,21773	0,00356	-2,21709	0,00356	-1,62864
0,003562	-2,21934	0,003562	-2,21822	0,003562	-1,62832
0,003564	-2,21693	0,003564	-2,21629	0,003564	-1,62816
0,003566	-2,21822	0,003566	-2,2179	0,003566	-1,6288
0,003568	-2,21612	0,003568	-2,21596	0,003568	-1,62816
0,00357	-2,21725	0,00357	-2,21516	0,00357	-1,62864
0,003572	-2,21564	0,003572	-2,21773	0,003572	-1,62848
0,003574	-2,21741	0,003574	-2,22015	0,003574	-1,62864
0,003576	-2,21693	0,003576	-2,2179	0,003576	-1,62848
0,003578	-2,21806	0,003578	-2,2179	0,003578	-1,62848
0,00358	-2,22144	0,00358	-2,21806	0,00358	-1,6288
0,003582	-2,21645	0,003582	-2,21629	0,003582	-1,62832
0,003584	-2,21516	0,003584	-2,21532	0,003584	-1,62864
0,003586	-2,21435	0,003586	-2,21838	0,003586	-1,62848
0,003588	-2,2158	0,003588	-2,22031	0,003588	-1,6288
0,00359	-2,21629	0,00359	-2,21999	0,00359	-1,62864
0,003592	-2,21693	0,003592	-2,21886	0,003592	-1,62848
0,003594	-2,21516	0,003594	-2,21902	0,003594	-1,62816
0,003596	-2,21822	0,003596	-2,2158	0,003596	-1,62848
0,003598	-2,21934	0,003598	-2,2187	0,003598	-1,62816
0,0036	-2,21741	0,0036	-2,21999	0,0036	-1,62864
0,003602	-2,21548	0,003602	-2,21548	0,003602	-1,62832
0,003604	-2,21693	0,003604	-2,21773	0,003604	-1,62848
0,003606	-2,2179	0,003606	-2,2224	0,003606	-1,62848
0,003608	-2,21548	0,003608	-2,21886	0,003608	-1,62832
0,00361	-2,21645	0,00361	-2,21934	0,00361	-1,62848
0,003612	-2,21886	0,003612	-2,21918	0,003612	-1,62848
0,003614	-2,22063	0,003614	-2,21757	0,003614	-1,62864
0,003616	-2,21918	0,003616	-2,21661	0,003616	-1,62864
0,003618	-2,22015	0,003618	-2,21934	0,003618	-1,6288
0,00362	-2,21661	0,00362	-2,21709	0,00362	-1,62832
0,003622	-2,22112	0,003622	-2,21822	0,003622	-1,6288
0,003624	-2,22063	0,003624	-2,21967	0,003624	-1,62832
0,003626	-2,21822	0,003626	-2,21854	0,003626	-1,62816
0,003628	-2,22047	0,003628	-2,21693	0,003628	-1,62832
0,00363	-2,21564	0,00363	-2,22095	0,00363	-1,62848
0,003632	-2,21854	0,003632	-2,22031	0,003632	-1,62848
0,003634	-2,21854	0,003634	-2,21934	0,003634	-1,6288
0,003636	-2,21806	0,003636	-2,21709	0,003636	-1,6288
0,003638	-2,21629	0,003638	-2,21886	0,003638	-1,6288
0,00364	-2,21806	0,00364	-2,2179	0,00364	-1,62864
0,003642	-2,21419	0,003642	-2,21773	0,003642	-1,62832
0,003644	-2,21629	0,003644	-2,21822	0,003644	-1,62848
0,003646	-2,21806	0,003646	-2,21951	0,003646	-1,6288
0,003648	-2,21387	0,003648	-2,21967	0,003648	-1,62848
0,00365	-2,21548	0,00365	-2,2187	0,00365	-1,62832
0,003652	-2,21258	0,003652	-2,21741	0,003652	-1,62848
0,003654	-2,21693	0,003654	-2,22031	0,003654	-1,6288
0,003656	-2,21532	0,003656	-2,22015	0,003656	-1,62832
0,003658	-2,2187	0,003658	-2,21773	0,003658	-1,62864
0,00366	-2,21709	0,00366	-2,21934	0,00366	-1,62848
0,003662	-2,21967	0,003662	-2,21902	0,003662	-1,62896
0,003664	-2,2179	0,003664	-2,21693	0,003664	-1,62864
0,003666	-2,21693	0,003666	-2,21757	0,003666	-1,62848
0,003668	-2,21596	0,003668	-2,21934	0,003668	-1,62912
0,00367	-2,2187	0,00367	-2,21886	0,00367	-1,6288
0,003672	-2,21532	0,003672	-2,22079	0,003672	-1,62896
0,003674	-2,21709	0,003674	-2,22112	0,003674	-1,62912
0,003676	-2,21612	0,003676	-2,22079	0,003676	-1,62896
0,003678	-2,22015	0,003678	-2,21741	0,003678	-1,62912
0,00368	-2,21951	0,00368	-2,22047	0,00368	-1,62864
0,003682	-2,21773	0,003682	-2,2179	0,003682	-1,62896
0,003684	-2,2224	0,003684	-2,22031	0,003684	-1,6288
0,003686	-2,21612	0,003686	-2,22031	0,003686	-1,6288
0,003688	-2,21886	0,003688	-2,21934	0,003688	-1,62896
0,00369	-2,21886	0,00369	-2,21918	0,00369	-1,62848
0,003692	-2,21806	0,003692	-2,21773	0,003692	-1,62896
0,003694	-2,21709	0,003694	-2,21886	0,003694	-1,6288
0,003696	-2,21516	0,003696	-2,22031	0,003696	-1,62896
0,003698	-2,21886	0,003698	-2,21902	0,003698	-1,6288
0,0037	-2,21773	0,0037	-2,21822	0,0037	-1,62912
0,003702	-2,21918	0,003702	-2,21967	0,003702	-1,62832
0,003704	-2,21773	0,003704	-2,21757	0,003704	-1,6288
0,003706	-2,215	0,003706	-2,22031	0,003706	-1,62896
0,003708	-2,21484	0,003708	-2,21999	0,003708	-1,62864
0,00371	-2,21677	0,00371	-2,21854	0,00371	-1,6288
0,003712	-2,21516	0,003712	-2,21709	0,003712	-1,62896
0,003714	-2,21612	0,003714	-2,21773	0,003714	-1,6288
0,003716	-2,21371	0,003716	-2,21468	0,003716	-1,62864
0,003718	-2,21355	0,003718	-2,21355	0,003718	-1,62864
0,00372	-2,21757	0,00372	-2,21773	0,00372	-1,6288
0,003722	-2,21822	0,003722	-2,21822	0,003722	-1,62864
0,003724	-2,22192	0,003724	-2,22095	0,003724	-1,6288
0,003726	-2,21629	0,003726	-2,21902	0,003726	-1,6288
0,003728	-2,21838	0,003728	-2,21902	0,003728	-1,6288
0,00373	-2,21468	0,00373	-2,21918	0,00373	-1,62896
0,003732	-2,21838	0,003732	-2,21983	0,003732	-1,6288
0,003734	-2,21323	0,003734	-2,21757	0,003734	-1,6288
0,003736	-2,21773	0,003736	-2,21951	0,003736	-1,62864
0,003738	-2,21468	0,003738	-2,21951	0,003738	-1,6288
0,00374	-2,21403	0,00374	-2,21612	0,00374	-1,62912
0,003742	-2,21629	0,003742	-2,21806	0,003742	-1,62864
0,003744	-2,21693	0,003744	-2,21757	0,003744	-1,62816
0,003746	-2,21806	0,003746	-2,21854	0,003746	-1,62832
0,003748	-2,21693	0,003748	-2,21918	0,003748	-1,62848
0,00375	-2,21323	0,00375	-2,2187	0,00375	-1,62832
0,003752	-2,21854	0,003752	-2,21806	0,003752	-1,62896
0,003754	-2,2179	0,003754	-2,21773	0,003754	-1,62848
0,003756	-2,21629	0,003756	-2,21934	0,003756	-1,6288
0,003758	-2,21709	0,003758	-2,21886	0,003758	-1,62832
0,00376	-2,21773	0,00376	-2,2187	0,00376	-1,62864
0,003762	-2,21902	0,003762	-2,21822	0,003762	-1,62832
0,003764	-2,21468	0,003764	-2,21773	0,003764	-1,6288
0,003766	-2,22047	0,003766	-2,21838	0,003766	-1,62864
0,003768	-2,21709	0,003768	-2,21918	0,003768	-1,62864
0,00377	-2,21451	0,00377	-2,2224	0,00377	-1,62864
0,003772	-2,21838	0,003772	-2,21999	0,003772	-1,62816
0,003774	-2,21548	0,003774	-2,21999	0,003774	-1,62848
0,003776	-2,21709	0,003776	-2,21838	0,003776	-1,62896
0,003778	-2,2158	0,003778	-2,21661	0,003778	-1,62864
0,00378	-2,21242	0,00378	-2,21757	0,00378	-1,62864
0,003782	-2,21645	0,003782	-2,22031	0,003782	-1,6288
0,003784	-2,21484	0,003784	-2,21967	0,003784	-1,62864
0,003786	-2,21339	0,003786	-2,21629	0,003786	-1,62832
0,003788	-2,21741	0,003788	-2,22015	0,003788	-1,62864
0,00379	-2,21612	0,00379	-2,21934	0,00379	-1,62864
0,003792	-2,21934	0,003792	-2,21661	0,003792	-1,62848
0,003794	-2,21951	0,003794	-2,21838	0,003794	-1,6288
0,003796	-2,21258	0,003796	-2,22015	0,003796	-1,62848
0,003798	-2,21822	0,003798	-2,21806	0,003798	-1,62864
0,0038	-2,21661	0,0038	-2,21468	0,0038	-1,62832
0,003802	-2,21838	0,003802	-2,21757	0,003802	-1,62864
0,003804	-2,21918	0,003804	-2,21967	0,003804	-1,62848
0,003806	-2,21854	0,003806	-2,21886	0,003806	-1,62848
0,003808	-2,21773	0,003808	-2,21773	0,003808	-1,62832
0,00381	-2,21371	0,00381	-2,21741	0,00381	-1,62832
0,003812	-2,21854	0,003812	-2,21822	0,003812	-1,62912
0,003814	-2,215	0,003814	-2,22031	0,003814	-1,62848
0,003816	-2,21677	0,003816	-2,21983	0,003816	-1,62864
0,003818	-2,21596	0,003818	-2,21934	0,003818	-1,62864
0,00382	-2,21645	0,00382	-2,22079	0,00382	-1,62816
0,003822	-2,21596	0,003822	-2,22112	0,003822	-1,6288
0,003824	-2,21435	0,003824	-2,21854	0,003824	-1,62832
0,003826	-2,21516	0,003826	-2,21886	0,003826	-1,6288
0,003828	-2,21629	0,003828	-2,21886	0,003828	-1,62848
0,00383	-2,21773	0,00383	-2,21822	0,00383	-1,62864
0,003832	-2,21709	0,003832	-2,21725	0,003832	-1,62832
0,003834	-2,21967	0,003834	-2,21725	0,003834	-1,62864
0,003836	-2,21709	0,003836	-2,21725	0,003836	-1,62864
0,003838	-2,21596	0,003838	-2,2179	0,003838	-1,62896
0,00384	-2,22273	0,00384	-2,21757	0,00384	-1,62832
0,003842	-2,2187	0,003842	-2,21596	0,003842	-1,6288
0,003844	-2,21661	0,003844	-2,21451	0,003844	-1,62832
0,003846	-2,21677	0,003846	-2,21773	0,003846	-1,62832
0,003848	-2,21677	0,003848	-2,21612	0,003848	-1,62832
0,00385	-2,21725	0,00385	-2,21741	0,00385	-1,62832
0,003852	-2,21661	0,003852	-2,21838	0,003852	-1,62864
0,003854	-2,21741	0,003854	-2,21934	0,003854	-1,6288
0,003856	-2,21757	0,003856	-2,21484	0,003856	-1,62816
0,003858	-2,21564	0,003858	-2,21564	0,003858	-1,62848
0,00386	-2,2187	0,00386	-2,21596	0,00386	-1,62816
0,003862	-2,21773	0,003862	-2,21645	0,003862	-1,62816
0,003864	-2,21645	0,003864	-2,21725	0,003864	-1,62848
0,003866	-2,21934	0,003866	-2,21741	0,003866	-1,62832
0,003868	-2,2179	0,003868	-2,21629	0,003868	-1,62864
0,00387	-2,21049	0,00387	-2,21886	0,00387	-1,62816
0,003872	-2,21902	0,003872	-2,21822	0,003872	-1,62848
0,003874	-2,21484	0,003874	-2,21741	0,003874	-1,6288
0,003876	-2,21226	0,003876	-2,2179	0,003876	-1,62832
0,003878	-2,21596	0,003878	-2,21934	0,003878	-1,62848
0,00388	-2,21596	0,00388	-2,21854	0,00388	-1,62848
0,003882	-2,21822	0,003882	-2,21709	0,003882	-1,62799
0,003884	-2,21612	0,003884	-2,21999	0,003884	-1,62864
0,003886	-2,2187	0,003886	-2,21822	0,003886	-1,6288
0,003888	-2,21693	0,003888	-2,21806	0,003888	-1,62864
0,00389	-2,21854	0,00389	-2,21693	0,00389	-1,62864
0,003892	-2,21612	0,003892	-2,21886	0,003892	-1,62832
0,003894	-2,21677	0,003894	-2,21741	0,003894	-1,6288
0,003896	-2,21822	0,003896	-2,21773	0,003896	-1,62864
0,003898	-2,21725	0,003898	-2,21886	0,003898	-1,62832
0,0039	-2,22015	0,0039	-2,21806	0,0039	-1,6288
0,003902	-2,21757	0,003902	-2,21806	0,003902	-1,6288
0,003904	-2,21741	0,003904	-2,21725	0,003904	-1,62848
0,003906	-2,21951	0,003906	-2,21564	0,003906	-1,62848
0,003908	-2,21371	0,003908	-2,21709	0,003908	-1,6288
0,00391	-2,21725	0,00391	-2,21902	0,00391	-1,62864
0,003912	-2,2187	0,003912	-2,21645	0,003912	-1,6288
0,003914	-2,21403	0,003914	-2,21725	0,003914	-1,6288
0,003916	-2,21838	0,003916	-2,21725	0,003916	-1,6288
0,003918	-2,21612	0,003918	-2,22079	0,003918	-1,62864
0,00392	-2,22128	0,00392	-2,21934	0,00392	-1,62896
0,003922	-2,21918	0,003922	-2,22031	0,003922	-1,6288
0,003924	-2,21918	0,003924	-2,22031	0,003924	-1,62864
0,003926	-2,21725	0,003926	-2,21999	0,003926	-1,62896
0,003928	-2,21677	0,003928	-2,21934	0,003928	-1,62864
0,00393	-2,21468	0,00393	-2,21806	0,00393	-1,62864
0,003932	-2,21886	0,003932	-2,2187	0,003932	-1,62799
0,003934	-2,21838	0,003934	-2,22273	0,003934	-1,62896
0,003936	-2,21564	0,003936	-2,21951	0,003936	-1,62864
0,003938	-2,21902	0,003938	-2,21645	0,003938	-1,62848
0,00394	-2,21773	0,00394	-2,2179	0,00394	-1,62848
0,003942	-2,21532	0,003942	-2,21951	0,003942	-1,6288
0,003944	-2,2121	0,003944	-2,21596	0,003944	-1,62896
0,003946	-2,21532	0,003946	-2,21629	0,003946	-1,62848
0,003948	-2,215	0,003948	-2,21532	0,003948	-1,62864
0,00395	-2,21645	0,00395	-2,21612	0,00395	-1,62832
0,003952	-2,21596	0,003952	-2,21693	0,003952	-1,62896
0,003954	-2,2158	0,003954	-2,21757	0,003954	-1,6288
0,003956	-2,21918	0,003956	-2,21596	0,003956	-1,62848
0,003958	-2,2179	0,003958	-2,21983	0,003958	-1,62848
0,00396	-2,21645	0,00396	-2,21934	0,00396	-1,6288
0,003962	-2,21661	0,003962	-2,21709	0,003962	-1,62832
0,003964	-2,22063	0,003964	-2,2187	0,003964	-1,62848
0,003966	-2,21693	0,003966	-2,21709	0,003966	-1,62816
0,003968	-2,2158	0,003968	-2,21629	0,003968	-1,62832
0,00397	-2,21838	0,00397	-2,215	0,00397	-1,62816
0,003972	-2,21339	0,003972	-2,21886	0,003972	-1,62783
0,003974	-2,21484	0,003974	-2,21886	0,003974	-1,62848
0,003976	-2,2179	0,003976	-2,21951	0,003976	-1,62832
0,003978	-2,21065	0,003978	-2,21773	0,003978	-1,62832
0,00398	-2,2158	0,00398	-2,21693	0,00398	-1,62864
0,003982	-2,21725	0,003982	-2,21934	0,003982	-1,6288
0,003984	-2,21451	0,003984	-2,22095	0,003984	-1,6288
0,003986	-2,22031	0,003986	-2,21854	0,003986	-1,62767
0,003988	-2,2179	0,003988	-2,22063	0,003988	-1,62848
0,00399	-2,21629	0,00399	-2,21838	0,00399	-1,6288
0,003992	-2,21902	0,003992	-2,21773	0,003992	-1,62864
0,003994	-2,21677	0,003994	-2,21822	0,003994	-1,62848
0,003996	-2,21645	0,003996	-2,21822	0,003996	-1,62848
0,003998	-2,21612	0,003998	-2,21838	0,003998	-1,62864
0,004	-2,21516	0,004	-2,21596	0,004	-1,62864
0,004002	-2,2158	0,004002	-2,21886	0,004002	-1,62816
0,004004	-2,21323	0,004004	-2,21886	0,004004	-1,62816
0,004006	-2,21854	0,004006	-2,2158	0,004006	-1,6288
0,004008	-2,22063	0,004008	-2,2179	0,004008	-1,62864
0,00401	-2,21596	0,00401	-2,21918	0,00401	-1,62832
0,004012	-2,21838	0,004012	-2,21806	0,004012	-1,6288
0,004014	-2,21709	0,004014	-2,21822	0,004014	-1,6288
0,004016	-2,21677	0,004016	-2,22112	0,004016	-1,62864
0,004018	-2,21677	0,004018	-2,21902	0,004018	-1,62864
0,00402	-2,21629	0,00402	-2,21693	0,00402	-1,6288
0,004022	-2,21741	0,004022	-2,21902	0,004022	-1,62816
0,004024	-2,2158	0,004024	-2,22031	0,004024	-1,6288
0,004026	-2,21677	0,004026	-2,21886	0,004026	-1,62799
0,004028	-2,21403	0,004028	-2,21838	0,004028	-1,62864
0,00403	-2,21757	0,00403	-2,22047	0,00403	-1,62832
0,004032	-2,21677	0,004032	-2,21725	0,004032	-1,62848
0,004034	-2,21693	0,004034	-2,21886	0,004034	-1,62832
0,004036	-2,21757	0,004036	-2,21999	0,004036	-1,6288
0,004038	-2,21773	0,004038	-2,21886	0,004038	-1,62832
0,00404	-2,21677	0,00404	-2,21902	0,00404	-1,6288
0,004042	-2,21532	0,004042	-2,21838	0,004042	-1,6288
0,004044	-2,21773	0,004044	-2,21773	0,004044	-1,62848
0,004046	-2,21806	0,004046	-2,21822	0,004046	-1,62848
0,004048	-2,21677	0,004048	-2,22273	0,004048	-1,62848
0,00405	-2,21854	0,00405	-2,22128	0,00405	-1,62816
0,004052	-2,21596	0,004052	-2,22095	0,004052	-1,62864
0,004054	-2,21918	0,004054	-2,21918	0,004054	-1,62816
0,004056	-2,21838	0,004056	-2,21773	0,004056	-1,62864
0,004058	-2,21886	0,004058	-2,21757	0,004058	-1,62832
0,00406	-2,21741	0,00406	-2,21709	0,00406	-1,62864
0,004062	-2,21693	0,004062	-2,21967	0,004062	-1,62848
0,004064	-2,21854	0,004064	-2,21806	0,004064	-1,62896
0,004066	-2,21564	0,004066	-2,21741	0,004066	-1,62848
0,004068	-2,2187	0,004068	-2,21806	0,004068	-1,62896
0,00407	-2,21629	0,00407	-2,21387	0,00407	-1,62864
0,004072	-2,21677	0,004072	-2,2158	0,004072	-1,62848
0,004074	-2,21854	0,004074	-2,21806	0,004074	-1,62848
0,004076	-2,21629	0,004076	-2,21612	0,004076	-1,62864
0,004078	-2,21725	0,004078	-2,21886	0,004078	-1,6288
0,00408	-2,21629	0,00408	-2,21886	0,00408	-1,62848
0,004082	-2,21902	0,004082	-2,2187	0,004082	-1,62848
0,004084	-2,21934	0,004084	-2,21838	0,004084	-1,62799
0,004086	-2,22176	0,004086	-2,22112	0,004086	-1,62864
0,004088	-2,21468	0,004088	-2,22079	0,004088	-1,62864
0,00409	-2,21773	0,00409	-2,22063	0,00409	-1,62864
0,004092	-2,21773	0,004092	-2,22031	0,004092	-1,62848
0,004094	-2,21773	0,004094	-2,21999	0,004094	-1,62864
0,004096	-2,21693	0,004096	-2,21918	0,004096	-1,62864
0,004098	-2,2179	0,004098	-2,22224	0,004098	-1,62848
0,0041	-2,21967	0,0041	-2,22144	0,0041	-1,62864
0,004102	-2,21741	0,004102	-2,22031	0,004102	-1,6288
0,004104	-2,2187	0,004104	-2,22095	0,004104	-1,62864
0,004106	-2,21419	0,004106	-2,2187	0,004106	-1,62816
0,004108	-2,21146	0,004108	-2,21886	0,004108	-1,62832
0,00411	-2,21532	0,00411	-2,22031	0,00411	-1,62896
0,004112	-2,2187	0,004112	-2,22176	0,004112	-1,62912
0,004114	-2,21629	0,004114	-2,21918	0,004114	-1,62832
0,004116	-2,21645	0,004116	-2,21951	0,004116	-1,62832
0,004118	-2,21516	0,004118	-2,21773	0,004118	-1,62832
0,00412	-2,21612	0,00412	-2,21822	0,00412	-1,62816
0,004122	-2,21645	0,004122	-2,2179	0,004122	-1,62848
0,004124	-2,21645	0,004124	-2,21709	0,004124	-1,62799
0,004126	-2,21983	0,004126	-2,21773	0,004126	-1,62864
0,004128	-2,21709	0,004128	-2,21661	0,004128	-1,62896
0,00413	-2,21934	0,00413	-2,2187	0,00413	-1,62848
0,004132	-2,21709	0,004132	-2,21773	0,004132	-1,62896
0,004134	-2,21451	0,004134	-2,22128	0,004134	-1,6288
0,004136	-2,21725	0,004136	-2,21918	0,004136	-1,62848
0,004138	-2,21709	0,004138	-2,21838	0,004138	-1,62832
0,00414	-2,21934	0,00414	-2,21967	0,00414	-1,62864
0,004142	-2,21548	0,004142	-2,21854	0,004142	-1,62848
0,004144	-2,2158	0,004144	-2,2179	0,004144	-1,62864
0,004146	-2,21612	0,004146	-2,21709	0,004146	-1,62832
0,004148	-2,21516	0,004148	-2,21886	0,004148	-1,62848
0,00415	-2,21806	0,00415	-2,21967	0,00415	-1,62832
0,004152	-2,21999	0,004152	-2,21806	0,004152	-1,62832
0,004154	-2,21709	0,004154	-2,21918	0,004154	-1,62848
0,004156	-2,21564	0,004156	-2,22015	0,004156	-1,6288
0,004158	-2,22144	0,004158	-2,22079	0,004158	-1,62912
0,00416	-2,21677	0,00416	-2,21773	0,00416	-1,62816
0,004162	-2,21403	0,004162	-2,21999	0,004162	-1,62832
0,004164	-2,2187	0,004164	-2,22015	0,004164	-1,62832
0,004166	-2,21532	0,004166	-2,22063	0,004166	-1,62896
0,004168	-2,21451	0,004168	-2,21838	0,004168	-1,6288
0,00417	-2,21854	0,00417	-2,21661	0,00417	-1,62816
0,004172	-2,21532	0,004172	-2,21757	0,004172	-1,62896
0,004174	-2,21596	0,004174	-2,2187	0,004174	-1,62848
0,004176	-2,21596	0,004176	-2,21709	0,004176	-1,62832
0,004178	-2,21822	0,004178	-2,21967	0,004178	-1,62832
0,00418	-2,22047	0,00418	-2,21934	0,00418	-1,62832
0,004182	-2,21548	0,004182	-2,2179	0,004182	-1,62864
0,004184	-2,21725	0,004184	-2,21773	0,004184	-1,62848
0,004186	-2,21741	0,004186	-2,21725	0,004186	-1,62799
0,004188	-2,21773	0,004188	-2,21661	0,004188	-1,62832
0,00419	-2,21612	0,00419	-2,21484	0,00419	-1,62832
0,004192	-2,21484	0,004192	-2,21886	0,004192	-1,62848
0,004194	-2,21661	0,004194	-2,2179	0,004194	-1,62816
0,004196	-2,21596	0,004196	-2,21886	0,004196	-1,62864
0,004198	-2,21838	0,004198	-2,21629	0,004198	-1,62832
0,0042	-2,21387	0,0042	-2,21661	0,0042	-1,62816
0,004202	-2,21709	0,004202	-2,21677	0,004202	-1,62848
0,004204	-2,21806	0,004204	-2,21661	0,004204	-1,62799
0,004206	-2,2187	0,004206	-2,21902	0,004206	-1,62848
0,004208	-2,2187	0,004208	-2,22015	0,004208	-1,62848
0,00421	-2,21854	0,00421	-2,21951	0,00421	-1,6288
0,004212	-2,21596	0,004212	-2,2216	0,004212	-1,62864
0,004214	-2,21564	0,004214	-2,22063	0,004214	-1,62896
0,004216	-2,21548	0,004216	-2,21854	0,004216	-1,62799
0,004218	-2,21951	0,004218	-2,21757	0,004218	-1,62832
0,00422	-2,21468	0,00422	-2,21645	0,00422	-1,62832
0,004222	-2,21484	0,004222	-2,21645	0,004222	-1,6288
0,004224	-2,21645	0,004224	-2,21661	0,004224	-1,62848
0,004226	-2,21564	0,004226	-2,22063	0,004226	-1,62848
0,004228	-2,21918	0,004228	-2,22031	0,004228	-1,62832
0,00423	-2,21516	0,00423	-2,22192	0,00423	-1,62864
0,004232	-2,21773	0,004232	-2,21806	0,004232	-1,62848
0,004234	-2,21596	0,004234	-2,21934	0,004234	-1,6288
0,004236	-2,21612	0,004236	-2,21902	0,004236	-1,62848
0,004238	-2,21886	0,004238	-2,21983	0,004238	-1,62848
0,00424	-2,21612	0,00424	-2,21999	0,00424	-1,62832
0,004242	-2,21596	0,004242	-2,21741	0,004242	-1,62864
0,004244	-2,21645	0,004244	-2,21757	0,004244	-1,62832
0,004246	-2,21951	0,004246	-2,21902	0,004246	-1,62864
0,004248	-2,2179	0,004248	-2,21838	0,004248	-1,62832
0,00425	-2,21757	0,00425	-2,21918	0,00425	-1,6288
0,004252	-2,21629	0,004252	-2,21918	0,004252	-1,62848
0,004254	-2,21967	0,004254	-2,21983	0,004254	-1,62848
0,004256	-2,21725	0,004256	-2,21854	0,004256	-1,62848
0,004258	-2,21806	0,004258	-2,21967	0,004258	-1,62864
0,00426	-2,21918	0,00426	-2,2216	0,00426	-1,62848
0,004262	-2,215	0,004262	-2,2216	0,004262	-1,62848
0,004264	-2,21725	0,004264	-2,22434	0,004264	-1,62896
0,004266	-2,21612	0,004266	-2,22015	0,004266	-1,6288
0,004268	-2,21612	0,004268	-2,2179	0,004268	-1,6288
0,00427	-2,21242	0,00427	-2,21934	0,00427	-1,62832
0,004272	-2,21645	0,004272	-2,21934	0,004272	-1,62832
0,004274	-2,21886	0,004274	-2,21983	0,004274	-1,62864
0,004276	-2,21773	0,004276	-2,21773	0,004276	-1,6288
0,004278	-2,22482	0,004278	-2,21934	0,004278	-1,62864
0,00428	-2,21677	0,00428	-2,21725	0,00428	-1,62832
0,004282	-2,21709	0,004282	-2,21773	0,004282	-1,62848
0,004284	-2,21645	0,004284	-2,21693	0,004284	-1,62848
0,004286	-2,21146	0,004286	-2,21629	0,004286	-1,62816
0,004288	-2,21516	0,004288	-2,21468	0,004288	-1,62832
0,00429	-2,21709	0,00429	-2,21629	0,00429	-1,62832
0,004292	-2,21468	0,004292	-2,21677	0,004292	-1,62896
0,004294	-2,21757	0,004294	-2,21822	0,004294	-1,62864
0,004296	-2,21741	0,004296	-2,21629	0,004296	-1,62848
0,004298	-2,21822	0,004298	-2,21403	0,004298	-1,62816
0,0043	-2,21886	0,0043	-2,2158	0,0043	-1,62848
0,004302	-2,21725	0,004302	-2,2179	0,004302	-1,62783
0,004304	-2,21967	0,004304	-2,21951	0,004304	-1,6288
0,004306	-2,22015	0,004306	-2,21516	0,004306	-1,62848
0,004308	-2,2179	0,004308	-2,21822	0,004308	-1,62832
0,00431	-2,21838	0,00431	-2,21806	0,00431	-1,62864
0,004312	-2,21564	0,004312	-2,21757	0,004312	-1,62832
0,004314	-2,21838	0,004314	-2,21773	0,004314	-1,62848
0,004316	-2,2187	0,004316	-2,21854	0,004316	-1,6288
0,004318	-2,21886	0,004318	-2,21983	0,004318	-1,62848
0,00432	-2,2179	0,00432	-2,21709	0,00432	-1,62832
0,004322	-2,21645	0,004322	-2,21934	0,004322	-1,62864
0,004324	-2,21934	0,004324	-2,21757	0,004324	-1,62816
0,004326	-2,21709	0,004326	-2,21709	0,004326	-1,6288
0,004328	-2,21725	0,004328	-2,21838	0,004328	-1,62848
0,00433	-2,21725	0,00433	-2,22015	0,00433	-1,6288
0,004332	-2,21645	0,004332	-2,21918	0,004332	-1,6288
0,004334	-2,21371	0,004334	-2,22128	0,004334	-1,6288
0,004336	-2,21645	0,004336	-2,22015	0,004336	-1,62832
0,004338	-2,21468	0,004338	-2,2179	0,004338	-1,62864
0,00434	-2,21661	0,00434	-2,21951	0,00434	-1,62848
0,004342	-2,21806	0,004342	-2,21822	0,004342	-1,6288
0,004344	-2,21645	0,004344	-2,21757	0,004344	-1,62848
