Time - V_S	Amplitude - V_S	Time - V_R	Amplitude - V_R	Time - V_C	Amplitude - V_C
0,000816	-2,21741	0,000816	-2,21709	0,000816	-1,62912
0,000818	-2,22482	0,000818	-2,21999	0,000818	-1,62896
0,00082	-2,21999	0,00082	-2,21967	0,00082	-1,62896
0,000822	-2,21661	0,000822	-2,21983	0,000822	-1,62896
0,000824	-2,21806	0,000824	-2,22063	0,000824	-1,62912
0,000826	-2,21757	0,000826	-2,22031	0,000826	-1,6296
0,000828	-2,21934	0,000828	-2,22128	0,000828	-1,62912
0,00083	-2,21693	0,00083	-2,22192	0,00083	-1,62912
0,000832	-2,22128	0,000832	-2,21693	0,000832	-1,62944
0,000834	-2,21435	0,000834	-2,21709	0,000834	-1,62864
0,000836	-2,21983	0,000836	-2,22192	0,000836	-1,62993
0,000838	-2,21468	0,000838	-2,21951	0,000838	-1,62912
0,00084	-2,21709	0,00084	-2,21773	0,00084	-1,62928
0,000842	-2,21951	0,000842	-2,21773	0,000842	-1,62912
0,000844	-2,21516	0,000844	-2,21693	0,000844	-1,62912
0,000846	-2,21709	0,000846	-2,21371	0,000846	-1,62912
0,000848	-2,2158	0,000848	-2,21677	0,000848	-1,62944
0,00085	-2,21886	0,00085	-2,21822	0,00085	-1,62928
0,000852	-2,21757	0,000852	-2,22015	0,000852	-1,62928
0,000854	-2,21757	0,000854	-2,21886	0,000854	-1,62977
0,000856	-2,21902	0,000856	-2,21886	0,000856	-1,62944
0,000858	-2,2121	0,000858	-2,21709	0,000858	-1,62896
0,00086	-2,21773	0,00086	-2,22031	0,00086	-1,6296
0,000862	-2,22063	0,000862	-2,22031	0,000862	-1,62928
0,000864	-2,21725	0,000864	-2,21709	0,000864	-1,62944
0,000866	-2,21612	0,000866	-2,21854	0,000866	-1,6296
0,000868	-2,21612	0,000868	-2,21999	0,000868	-1,62944
0,00087	-2,21741	0,00087	-2,21886	0,00087	-1,62928
0,000872	-2,21532	0,000872	-2,21822	0,000872	-1,62977
0,000874	-2,215	0,000874	-2,22144	0,000874	-1,62977
0,000876	-2,21822	0,000876	-2,22015	0,000876	-1,62944
0,000878	-2,2179	0,000878	-2,21854	0,000878	-1,62944
0,00088	-2,21693	0,00088	-2,21709	0,00088	-1,62944
0,000882	-2,2187	0,000882	-2,21645	0,000882	-1,63009
0,000884	-2,21773	0,000884	-2,21951	0,000884	-1,62993
0,000886	-2,21886	0,000886	-2,21757	0,000886	-1,62977
0,000888	-2,21564	0,000888	-2,2158	0,000888	-1,63041
0,00089	-2,21806	0,00089	-2,21773	0,00089	-1,62928
0,000892	-2,21355	0,000892	-2,21886	0,000892	-1,63009
0,000894	-2,21709	0,000894	-2,2158	0,000894	-1,6296
0,000896	-2,21516	0,000896	-2,21468	0,000896	-1,62977
0,000898	-2,21629	0,000898	-2,21693	0,000898	-1,62993
0,0009	-2,21854	0,0009	-2,22079	0,0009	-1,6296
0,000902	-2,21677	0,000902	-2,22031	0,000902	-1,62944
0,000904	-2,21596	0,000904	-2,21999	0,000904	-1,62993
0,000906	-2,21741	0,000906	-2,21886	0,000906	-1,6296
0,000908	-2,21548	0,000908	-2,2187	0,000908	-1,62977
0,00091	-2,21983	0,00091	-2,21838	0,00091	-1,62977
0,000912	-2,21886	0,000912	-2,21886	0,000912	-1,62977
0,000914	-2,21661	0,000914	-2,21693	0,000914	-1,62977
0,000916	-2,21645	0,000916	-2,21629	0,000916	-1,6296
0,000918	-2,21403	0,000918	-2,21822	0,000918	-1,6296
0,00092	-2,21693	0,00092	-2,21629	0,00092	-1,63025
0,000922	-2,21468	0,000922	-2,21564	0,000922	-1,63025
0,000924	-2,21548	0,000924	-2,22047	0,000924	-1,62993
0,000926	-2,21757	0,000926	-2,21806	0,000926	-1,62977
0,000928	-2,21886	0,000928	-2,21902	0,000928	-1,62993
0,00093	-2,21725	0,00093	-2,2158	0,00093	-1,62977
0,000932	-2,21612	0,000932	-2,21677	0,000932	-1,62977
0,000934	-2,22079	0,000934	-2,21725	0,000934	-1,62993
0,000936	-2,22208	0,000936	-2,21757	0,000936	-1,63009
0,000938	-2,2158	0,000938	-2,22063	0,000938	-1,63025
0,00094	-2,21757	0,00094	-2,21645	0,00094	-1,62993
0,000942	-2,21548	0,000942	-2,21725	0,000942	-1,62944
0,000944	-2,21757	0,000944	-2,2158	0,000944	-1,62993
0,000946	-2,21693	0,000946	-2,21645	0,000946	-1,63041
0,000948	-2,21709	0,000948	-2,21757	0,000948	-1,6296
0,00095	-2,22063	0,00095	-2,22031	0,00095	-1,62977
0,000952	-2,21661	0,000952	-2,21629	0,000952	-1,6296
0,000954	-2,21629	0,000954	-2,21725	0,000954	-1,6296
0,000956	-2,22063	0,000956	-2,21773	0,000956	-1,6296
0,000958	-2,21854	0,000958	-2,21886	0,000958	-1,63025
0,00096	-2,21725	0,00096	-2,21612	0,00096	-1,6296
0,000962	-2,21532	0,000962	-2,21661	0,000962	-1,62977
0,000964	-2,21596	0,000964	-2,2187	0,000964	-1,6296
0,000966	-2,21677	0,000966	-2,21709	0,000966	-1,62977
0,000968	-2,20791	0,000968	-2,215	0,000968	-1,62977
0,00097	-2,21677	0,00097	-2,21693	0,00097	-1,63041
0,000972	-2,21596	0,000972	-2,21645	0,000972	-1,63009
0,000974	-2,215	0,000974	-2,21902	0,000974	-1,63009
0,000976	-2,21999	0,000976	-2,22015	0,000976	-1,62993
0,000978	-2,21709	0,000978	-2,21773	0,000978	-1,62993
0,00098	-2,21419	0,00098	-2,22031	0,00098	-1,63009
0,000982	-2,21419	0,000982	-2,22289	0,000982	-1,63009
0,000984	-2,21484	0,000984	-2,21951	0,000984	-1,63025
0,000986	-2,21612	0,000986	-2,21918	0,000986	-1,63025
0,000988	-2,21323	0,000988	-2,22321	0,000988	-1,63009
0,00099	-2,21725	0,00099	-2,21886	0,00099	-1,62993
0,000992	-2,21838	0,000992	-2,21838	0,000992	-1,63009
0,000994	-2,2187	0,000994	-2,2179	0,000994	-1,62977
0,000996	-2,20695	0,000996	-2,20646	0,000996	-1,6296
0,000998	-2,10037	0,000998	-2,10182	0,000998	-1,60771
0,001	2,75507	0,001	1,0235	0,001	-1,43351
0,001002	2,74992	0,001002	2,06163	0,001002	-1,32403
0,001004	2,73849	0,001004	2,4643	0,001004	-1,24337
0,001006	2,72786	0,001006	2,61709	0,001006	-1,17028
0,001008	2,71337	0,001008	2,67457	0,001008	-1,10942
0,00101	2,70452	0,00101	2,69164	0,00101	-1,04502
0,001012	2,69856	0,001012	2,6918	0,001012	-0,983678
0,001014	2,69051	0,001014	2,68906	0,001014	-0,926524
0,001016	2,67763	0,001016	2,68101	0,001016	-0,869852
0,001018	2,66684	0,001018	2,67344	0,001018	-0,816723
0,00102	2,66008	0,00102	2,66185	0,00102	-0,762305
0,001022	2,65058	0,001022	2,65573	0,001022	-0,70821
0,001024	2,64173	0,001024	2,64543	0,001024	-0,662808
0,001026	2,63319	0,001026	2,63657	0,001026	-0,609518
0,001028	2,62434	0,001028	2,62772	0,001028	-0,561379
0,00103	2,61677	0,00103	2,62063	0,00103	-0,5163
0,001032	2,60969	0,001032	2,61355	0,001032	-0,472669
0,001034	2,59922	0,001034	2,60325	0,001034	-0,426462
0,001036	2,59117	0,001036	2,596	0,001036	-0,383959
0,001038	2,58731	0,001038	2,58779	0,001038	-0,339201
0,00104	2,57765	0,00104	2,5799	0,00104	-0,29863
0,001042	2,57105	0,001042	2,57507	0,001042	-0,259185
0,001044	2,56428	0,001044	2,56477	0,001044	-0,220545
0,001046	2,55478	0,001046	2,56042	0,001046	-0,178847
0,001048	2,54979	0,001048	2,55334	0,001048	-0,14391
0,00105	2,54255	0,00105	2,54351	0,00105	-0,105914
0,001052	2,53659	0,001052	2,53756	0,001052	-0,0685625
0,001054	2,53047	0,001054	2,53079	0,001054	-0,0318548
0,001056	2,52355	0,001056	2,5258	0,001056	2,30E-05
0,001058	2,51598	0,001058	2,52017	0,001058	0,0349597
0,00106	2,51019	0,00106	2,51276	0,00106	0,0671595
0,001062	2,50729	0,001062	2,50681	0,001062	0,0996812
0,001064	2,49827	0,001064	2,50407	0,001064	0,130432
0,001066	2,49312	0,001066	2,49698	0,001066	0,161022
0,001068	2,4862	0,001068	2,48877	0,001068	0,191451
0,00107	2,47927	0,00107	2,48443	0,00107	0,220752
0,001072	2,47525	0,001072	2,47831	0,001072	0,248766
0,001074	2,46977	0,001074	2,47396	0,001074	0,277907
0,001076	2,46623	0,001076	2,46977	0,001076	0,30415
0,001078	2,46285	0,001078	2,46414	0,001078	0,331842
0,00108	2,45593	0,00108	2,45899	0,00108	0,358246
0,001082	2,454	0,001082	2,45593	0,001082	0,385454
0,001084	2,44723	0,001084	2,44997	0,001084	0,408799
0,001086	2,44144	0,001086	2,44417	0,001086	0,434076
0,001088	2,44305	0,001088	2,44047	0,001088	0,456455
0,00109	2,43484	0,00109	2,43516	0,00109	0,482054
0,001092	2,4321	0,001092	2,43065	0,001092	0,505077
0,001094	2,42598	0,001094	2,42711	0,001094	0,528261
0,001096	2,42067	0,001096	2,42453	0,001096	0,548708
0,001098	2,41729	0,001098	2,42115	0,001098	0,570121
0,0011	2,41503	0,0011	2,41552	0,0011	0,592177
0,001102	2,41262	0,001102	2,41133	0,001102	0,613268
0,001104	2,40779	0,001104	2,40779	0,001104	0,633393
0,001106	2,4028	0,001106	2,40344	0,001106	0,653518
0,001108	2,3999	0,001108	2,39893	0,001108	0,672838
0,00111	2,39668	0,00111	2,39459	0,00111	0,692319
0,001112	2,39056	0,001112	2,39201	0,001112	0,709385
0,001114	2,38879	0,001114	2,38831	0,001114	0,730637
0,001116	2,38058	0,001116	2,3846	0,001116	0,746898
0,001118	2,38315	0,001118	2,38171	0,001118	0,764608
0,00112	2,37865	0,00112	2,38058	0,00112	0,779259
0,001122	2,38122	0,001122	2,3772	0,001122	0,797774
0,001124	2,36786	0,001124	2,36882	0,001124	0,815001
0,001126	2,36899	0,001126	2,36786	0,001126	0,831262
0,001128	2,36899	0,001128	2,36754	0,001128	0,846557
0,00113	2,36721	0,00113	2,36577	0,00113	0,86153
0,001132	2,35884	0,001132	2,35965	0,001132	0,877952
0,001134	2,35788	0,001134	2,35755	0,001134	0,89051
0,001136	2,35627	0,001136	2,35578	0,001136	0,904356
0,001138	2,35289	0,001138	2,35047	0,001138	0,920778
0,00114	2,34725	0,00114	2,34918	0,00114	0,934302
0,001142	2,34854	0,001142	2,34757	0,001142	0,948148
0,001144	2,34403	0,001144	2,34516	0,001144	0,960706
0,001146	2,34387	0,001146	2,34451	0,001146	0,973747
0,001148	2,34033	0,001148	2,33888	0,001148	0,987271
0,00115	2,33501	0,00115	2,33469	0,00115	0,999507
0,001152	2,3384	0,001152	2,33501	0,001152	1,01239
0,001154	2,33485	0,001154	2,33357	0,001154	1,0235
0,001156	2,33115	0,001156	2,33018	0,001156	1,03589
0,001158	2,32729	0,001158	2,3268	0,001158	1,04684
0,00116	2,32938	0,00116	2,32745	0,00116	1,05827
0,001162	2,32761	0,001162	2,32439	0,001162	1,06906
0,001164	2,32133	0,001164	2,32229	0,001164	1,08162
0,001166	2,32407	0,001166	2,32036	0,001166	1,09176
0,001168	2,32036	0,001168	2,31907	0,001168	1,10045
0,00117	2,31891	0,00117	2,31666	0,00117	1,11172
0,001172	2,32085	0,001172	2,31827	0,001172	1,12203
0,001174	2,31392	0,001174	2,31424	0,001174	1,13233
0,001176	2,31312	0,001176	2,31328	0,001176	1,14038
0,001178	2,30893	0,001178	2,31022	0,001178	1,14972
0,00118	2,31054	0,00118	2,3078	0,00118	1,15954
0,001182	2,30716	0,001182	2,3078	0,001182	1,16952
0,001184	2,30507	0,001184	2,30716	0,001184	1,17693
0,001186	2,3004	0,001186	2,3033	0,001186	1,18659
0,001188	2,29975	0,001188	2,29911	0,001188	1,19544
0,00119	2,29975	0,00119	2,29847	0,00119	1,20253
0,001192	2,29686	0,001192	2,29621	0,001192	1,21106
0,001194	2,29814	0,001194	2,29525	0,001194	1,22008
0,001196	2,29412	0,001196	2,29364	0,001196	1,22732
0,001198	2,29412	0,001198	2,29283	0,001198	1,23537
0,0012	2,29122	0,0012	2,29009	0,0012	1,24197
0,001202	2,29122	0,001202	2,28897	0,001202	1,2497
0,001204	2,28977	0,001204	2,2872	0,001204	1,25695
0,001206	2,28913	0,001206	2,28655	0,001206	1,26435
0,001208	2,28478	0,001208	2,28671	0,001208	1,27079
0,00121	2,28639	0,00121	2,28317	0,00121	1,2782
0,001212	2,28478	0,001212	2,28237	0,001212	1,28496
0,001214	2,28253	0,001214	2,28172	0,001214	1,2914
0,001216	2,28333	0,001216	2,28333	0,001216	1,29768
0,001218	2,28043	0,001218	2,28156	0,001218	1,30444
0,00122	2,28204	0,00122	2,27963	0,00122	1,31088
0,001222	2,27915	0,001222	2,27641	0,001222	1,31652
0,001224	2,27947	0,001224	2,27866	0,001224	1,32231
0,001226	2,2785	0,001226	2,27641	0,001226	1,32795
0,001228	2,2756	0,001228	2,27528	0,001228	1,33358
0,00123	2,2756	0,00123	2,27641	0,00123	1,3389
0,001232	2,27174	0,001232	2,27222	0,001232	1,34469
0,001234	2,27271	0,001234	2,26981	0,001234	1,34984
0,001236	2,27061	0,001236	2,26884	0,001236	1,35548
0,001238	2,27013	0,001238	2,27093	0,001238	1,36095
0,00124	2,27029	0,00124	2,26884	0,00124	1,36578
0,001242	2,26997	0,001242	2,26949	0,001242	1,37077
0,001244	2,26771	0,001244	2,26337	0,001244	1,37593
0,001246	2,26498	0,001246	2,26337	0,001246	1,38092
0,001248	2,26707	0,001248	2,26466	0,001248	1,38462
0,00125	2,2661	0,00125	2,26449	0,00125	1,38977
0,001252	2,26192	0,001252	2,26256	0,001252	1,39396
0,001254	2,2624	0,001254	2,26192	0,001254	1,39959
0,001256	2,26466	0,001256	2,26015	0,001256	1,40313
0,001258	2,26305	0,001258	2,26224	0,001258	1,40732
0,00126	2,25934	0,00126	2,25918	0,00126	1,41151
0,001262	2,2616	0,001262	2,25934	0,001262	1,41585
0,001264	2,25918	0,001264	2,25709	0,001264	1,41972
0,001266	2,25757	0,001266	2,2558	0,001266	1,42439
0,001268	2,25371	0,001268	2,255	0,001268	1,42777
0,00127	2,25741	0,00127	2,25596	0,00127	1,43179
0,001272	2,25854	0,001272	2,25741	0,001272	1,43533
0,001274	2,26353	0,001274	2,25419	0,001274	1,4392
0,001276	2,25628	0,001276	2,25242	0,001276	1,4429
0,001278	2,25757	0,001278	2,25226	0,001278	1,44596
0,00128	2,2558	0,00128	2,25467	0,00128	1,4487
0,001282	2,25355	0,001282	2,25387	0,001282	1,45321
0,001284	2,25435	0,001284	2,25145	0,001284	1,45691
0,001286	2,25258	0,001286	2,25161	0,001286	1,46013
0,001288	2,2529	0,001288	2,25161	0,001288	1,46238
0,00129	2,25049	0,00129	2,24904	0,00129	1,46593
0,001292	2,25017	0,001292	2,24856	0,001292	1,46915
0,001294	2,24598	0,001294	2,24839	0,001294	1,4714
0,001296	2,25145	0,001296	2,24984	0,001296	1,47494
0,001298	2,24582	0,001298	2,24775	0,001298	1,47832
0,0013	2,24759	0,0013	2,24791	0,0013	1,48106
0,001302	2,24759	0,001302	2,24807	0,001302	1,48396
0,001304	2,24791	0,001304	2,24936	0,001304	1,48637
0,001306	2,24582	0,001306	2,24727	0,001306	1,48927
0,001308	2,24614	0,001308	2,24485	0,001308	1,49152
0,00131	2,24405	0,00131	2,24405	0,00131	1,49458
0,001312	2,24582	0,001312	2,24534	0,001312	1,49652
0,001314	2,24743	0,001314	2,24437	0,001314	1,49941
0,001316	2,2455	0,001316	2,24163	0,001316	1,50167
0,001318	2,24566	0,001318	2,24421	0,001318	1,5044
0,00132	2,24373	0,00132	2,24405	0,00132	1,50666
0,001322	2,24115	0,001322	2,24131	0,001322	1,50923
0,001324	2,24276	0,001324	2,24147	0,001324	1,51149
0,001326	2,24421	0,001326	2,24212	0,001326	1,5139
0,001328	2,24356	0,001328	2,24163	0,001328	1,51584
0,00133	2,24517	0,00133	2,23954	0,00133	1,51825
0,001332	2,24034	0,001332	2,23986	0,001332	1,52018
0,001334	2,2434	0,001334	2,24083	0,001334	1,52244
0,001336	2,24163	0,001336	2,23873	0,001336	1,52437
0,001338	2,24308	0,001338	2,23857	0,001338	1,52614
0,00134	2,24147	0,00134	2,23857	0,00134	1,52855
0,001342	2,23857	0,001342	2,23841	0,001342	1,53049
0,001344	2,24067	0,001344	2,23729	0,001344	1,53177
0,001346	2,23873	0,001346	2,2368	0,001346	1,53387
0,001348	2,2389	0,001348	2,2368	0,001348	1,5358
0,00135	2,23809	0,00135	2,23535	0,00135	1,53789
0,001352	2,23761	0,001352	2,236	0,001352	1,53918
0,001354	2,23841	0,001354	2,23519	0,001354	1,54143
0,001356	2,23761	0,001356	2,23455	0,001356	1,54304
0,001358	2,23648	0,001358	2,23439	0,001358	1,54514
0,00136	2,23729	0,00136	2,23535	0,00136	1,54578
0,001362	2,23938	0,001362	2,23503	0,001362	1,5482
0,001364	2,2368	0,001364	2,23326	0,001364	1,54981
0,001366	2,23535	0,001366	2,23342	0,001366	1,55093
0,001368	2,23632	0,001368	2,23584	0,001368	1,55206
0,00137	2,23551	0,00137	2,23439	0,00137	1,55415
0,001372	2,23278	0,001372	2,23262	0,001372	1,5556
0,001374	2,236	0,001374	2,23455	0,001374	1,55689
0,001376	2,23761	0,001376	2,23455	0,001376	1,5585
0,001378	2,23455	0,001378	2,23358	0,001378	1,55979
0,00138	2,23342	0,00138	2,23278	0,00138	1,56059
0,001382	2,23229	0,001382	2,23133	0,001382	1,56172
0,001384	2,23262	0,001384	2,23052	0,001384	1,56365
0,001386	2,23374	0,001386	2,23278	0,001386	1,5651
0,001388	2,23197	0,001388	2,22924	0,001388	1,56575
0,00139	2,23246	0,00139	2,22988	0,00139	1,56768
0,001392	2,23229	0,001392	2,23085	0,001392	1,5688
0,001394	2,2294	0,001394	2,23085	0,001394	1,56993
0,001396	2,2331	0,001396	2,22875	0,001396	1,57106
0,001398	2,23213	0,001398	2,22924	0,001398	1,57186
0,0014	2,23165	0,0014	2,23052	0,0014	1,57331
0,001402	2,23149	0,001402	2,22795	0,001402	1,57412
0,001404	2,22859	0,001404	2,22666	0,001404	1,57492
0,001406	2,23165	0,001406	2,22907	0,001406	1,57589
0,001408	2,22875	0,001408	2,22714	0,001408	1,57718
0,00141	2,23165	0,00141	2,2294	0,00141	1,57846
0,001412	2,22907	0,001412	2,22763	0,001412	1,57991
0,001414	2,23262	0,001414	2,2302	0,001414	1,5804
0,001416	2,23052	0,001416	2,23052	0,001416	1,58088
0,001418	2,22795	0,001418	2,22843	0,001418	1,58249
0,00142	2,23165	0,00142	2,22779	0,00142	1,58329
0,001422	2,23004	0,001422	2,22763	0,001422	1,58426
0,001424	2,23004	0,001424	2,22746	0,001424	1,5849
0,001426	2,23052	0,001426	2,22714	0,001426	1,58635
0,001428	2,22907	0,001428	2,22811	0,001428	1,58732
0,00143	2,22972	0,00143	2,22746	0,00143	1,58812
0,001432	2,23262	0,001432	2,22924	0,001432	1,58845
0,001434	2,22795	0,001434	2,22602	0,001434	1,58957
0,001436	2,22988	0,001436	2,22618	0,001436	1,59038
0,001438	2,2302	0,001438	2,22746	0,001438	1,59086
0,00144	2,22183	0,00144	2,2265	0,00144	1,59134
0,001442	2,22972	0,001442	2,22457	0,001442	1,59263
0,001444	2,22988	0,001444	2,22263	0,001444	1,59263
0,001446	2,22746	0,001446	2,22489	0,001446	1,59344
0,001448	2,22779	0,001448	2,2265	0,001448	1,5944
0,00145	2,22779	0,00145	2,22634	0,00145	1,59553
0,001452	2,22827	0,001452	2,22392	0,001452	1,59634
0,001454	2,22714	0,001454	2,22585	0,001454	1,59634
0,001456	2,2273	0,001456	2,22457	0,001456	1,59714
0,001458	2,22763	0,001458	2,22585	0,001458	1,59827
0,00146	2,22714	0,00146	2,22441	0,00146	1,59891
0,001462	2,22408	0,001462	2,22408	0,001462	1,59956
0,001464	2,22602	0,001464	2,22473	0,001464	1,60004
0,001466	2,22924	0,001466	2,22602	0,001466	1,60068
0,001468	2,22779	0,001468	2,22553	0,001468	1,60149
0,00147	2,22843	0,00147	2,22489	0,00147	1,60165
0,001472	2,22634	0,001472	2,22634	0,001472	1,60229
0,001474	2,22505	0,001474	2,22457	0,001474	1,60294
0,001476	2,22875	0,001476	2,22408	0,001476	1,60422
0,001478	2,22505	0,001478	2,22392	0,001478	1,60422
0,00148	2,22408	0,00148	2,22247	0,00148	1,60422
0,001482	2,22746	0,001482	2,22424	0,001482	1,60519
0,001484	2,22746	0,001484	2,22521	0,001484	1,606
0,001486	2,22569	0,001486	2,2236	0,001486	1,60632
0,001488	2,2236	0,001488	2,22151	0,001488	1,60712
0,00149	2,22666	0,00149	2,22215	0,00149	1,60728
0,001492	2,22763	0,001492	2,22376	0,001492	1,60793
0,001494	2,2273	0,001494	2,22457	0,001494	1,60857
0,001496	2,22714	0,001496	2,22408	0,001496	1,60841
0,001498	2,22553	0,001498	2,22215	0,001498	1,60889
0,0015	2,22296	0,0015	2,21925	0,0015	1,60986
0,001502	2,2265	0,001502	2,2228	0,001502	1,61018
0,001504	2,22714	0,001504	2,22457	0,001504	1,61018
0,001506	2,2265	0,001506	2,22569	0,001506	1,61083
0,001508	2,22569	0,001508	2,22183	0,001508	1,61195
0,00151	2,22553	0,00151	2,22376	0,00151	1,61147
0,001512	2,22553	0,001512	2,22263	0,001512	1,61131
0,001514	2,22585	0,001514	2,22392	0,001514	1,61228
0,001516	2,22247	0,001516	2,22167	0,001516	1,61292
0,001518	2,22553	0,001518	2,22344	0,001518	1,61308
0,00152	2,22505	0,00152	2,2207	0,00152	1,61356
0,001522	2,22408	0,001522	2,22167	0,001522	1,61421
0,001524	2,22602	0,001524	2,2207	0,001524	1,61453
0,001526	2,22392	0,001526	2,22263	0,001526	1,61501
0,001528	2,22424	0,001528	2,22585	0,001528	1,61533
0,00153	2,22634	0,00153	2,22441	0,00153	1,6155
0,001532	2,2236	0,001532	2,21893	0,001532	1,61582
0,001534	2,22473	0,001534	2,22038	0,001534	1,6163
0,001536	2,22392	0,001536	2,21957	0,001536	1,61614
0,001538	2,22376	0,001538	2,2199	0,001538	1,6163
0,00154	2,22553	0,00154	2,22151	0,00154	1,61678
0,001542	2,22376	0,001542	2,22135	0,001542	1,61759
0,001544	2,22585	0,001544	2,22392	0,001544	1,61727
0,001546	2,22392	0,001546	2,22328	0,001546	1,61807
0,001548	2,22441	0,001548	2,22118	0,001548	1,61791
0,00155	2,22376	0,00155	2,22102	0,00155	1,61872
0,001552	2,22505	0,001552	2,22263	0,001552	1,61823
0,001554	2,22086	0,001554	2,22167	0,001554	1,61904
0,001556	2,22441	0,001556	2,2207	0,001556	1,61888
0,001558	2,22328	0,001558	2,22247	0,001558	1,6192
0,00156	2,22537	0,00156	2,22392	0,00156	1,61904
0,001562	2,22473	0,001562	2,2207	0,001562	1,62033
0,001564	2,22553	0,001564	2,22102	0,001564	1,61984
0,001566	2,22183	0,001566	2,2199	0,001566	1,62016
0,001568	2,22408	0,001568	2,22231	0,001568	1,62049
0,00157	2,22376	0,00157	2,22215	0,00157	1,62081
0,001572	2,22151	0,001572	2,21845	0,001572	1,62081
0,001574	2,22296	0,001574	2,22054	0,001574	1,62161
0,001576	2,21555	0,001576	2,21909	0,001576	1,62081
0,001578	2,22376	0,001578	2,21925	0,001578	1,62226
0,00158	2,22118	0,00158	2,21941	0,00158	1,62194
0,001582	2,22505	0,001582	2,22118	0,001582	1,62226
0,001584	2,22344	0,001584	2,22167	0,001584	1,6221
0,001586	2,22312	0,001586	2,22135	0,001586	1,6229
0,001588	2,22682	0,001588	2,22135	0,001588	1,62274
0,00159	2,22585	0,00159	2,22328	0,00159	1,62306
0,001592	2,22424	0,001592	2,22231	0,001592	1,62274
0,001594	2,22328	0,001594	2,2228	0,001594	1,62371
0,001596	2,2199	0,001596	2,21909	0,001596	1,62355
0,001598	2,22263	0,001598	2,22006	0,001598	1,62387
0,0016	2,22408	0,0016	2,22118	0,0016	1,62355
0,001602	2,22183	0,001602	2,22167	0,001602	1,62419
0,001604	2,22215	0,001604	2,21861	0,001604	1,62435
0,001606	2,22215	0,001606	2,21877	0,001606	1,62451
0,001608	2,22102	0,001608	2,22118	0,001608	1,62419
0,00161	2,22263	0,00161	2,21909	0,00161	1,62467
0,001612	2,22054	0,001612	2,21829	0,001612	1,62483
0,001614	2,22054	0,001614	2,22086	0,001614	1,62451
0,001616	2,22231	0,001616	2,2207	0,001616	1,62499
0,001618	2,21957	0,001618	2,22183	0,001618	1,62548
0,00162	2,22263	0,00162	2,21861	0,00162	1,62548
0,001622	2,22312	0,001622	2,22135	0,001622	1,62548
0,001624	2,22215	0,001624	2,22151	0,001624	1,62596
0,001626	2,22102	0,001626	2,22135	0,001626	1,62548
0,001628	2,21925	0,001628	2,22022	0,001628	1,62548
0,00163	2,22199	0,00163	2,2207	0,00163	1,6266
0,001632	2,22183	0,001632	2,22022	0,001632	1,62612
0,001634	2,22231	0,001634	2,22151	0,001634	1,62677
0,001636	2,22263	0,001636	2,22102	0,001636	1,62644
0,001638	2,22183	0,001638	2,21813	0,001638	1,6266
0,00164	2,22441	0,00164	2,21941	0,00164	1,62628
0,001642	2,22296	0,001642	2,2178	0,001642	1,62725
0,001644	2,22263	0,001644	2,21909	0,001644	1,62693
0,001646	2,22392	0,001646	2,21861	0,001646	1,62725
0,001648	2,22118	0,001648	2,21925	0,001648	1,62725
0,00165	2,22296	0,00165	2,22183	0,00165	1,62741
0,001652	2,22247	0,001652	2,22199	0,001652	1,62773
0,001654	2,22167	0,001654	2,22199	0,001654	1,62773
0,001656	2,22441	0,001656	2,2207	0,001656	1,62741
0,001658	2,22231	0,001658	2,21909	0,001658	1,62773
0,00166	2,22263	0,00166	2,2178	0,00166	1,62805
0,001662	2,22457	0,001662	2,2199	0,001662	1,62821
0,001664	2,22006	0,001664	2,21925	0,001664	1,62789
0,001666	2,22328	0,001666	2,22022	0,001666	1,62821
0,001668	2,2228	0,001668	2,22328	0,001668	1,62854
0,00167	2,22344	0,00167	2,22199	0,00167	1,62854
0,001672	2,22441	0,001672	2,22118	0,001672	1,62805
0,001674	2,22424	0,001674	2,22038	0,001674	1,62838
0,001676	2,22022	0,001676	2,22006	0,001676	1,6287
0,001678	2,22344	0,001678	2,22135	0,001678	1,6287
0,00168	2,22118	0,00168	2,22006	0,00168	1,62886
0,001682	2,22118	0,001682	2,22022	0,001682	1,62934
0,001684	2,22424	0,001684	2,22022	0,001684	1,62934
0,001686	2,21893	0,001686	2,21909	0,001686	1,62886
0,001688	2,22296	0,001688	2,22183	0,001688	1,62902
0,00169	2,22537	0,00169	2,21909	0,00169	1,62902
0,001692	2,22263	0,001692	2,22328	0,001692	1,62966
0,001694	2,22038	0,001694	2,22054	0,001694	1,62918
0,001696	2,22618	0,001696	2,21652	0,001696	1,6295
0,001698	2,22312	0,001698	2,22054	0,001698	1,6295
0,0017	2,22376	0,0017	2,21957	0,0017	1,62966
0,001702	2,22424	0,001702	2,2178	0,001702	1,6295
0,001704	2,22135	0,001704	2,21748	0,001704	1,62902
0,001706	2,22344	0,001706	2,21941	0,001706	1,62982
0,001708	2,22006	0,001708	2,21716	0,001708	1,62966
0,00171	2,22086	0,00171	2,21941	0,00171	1,63031
0,001712	2,22247	0,001712	2,22231	0,001712	1,62982
0,001714	2,2228	0,001714	2,2207	0,001714	1,63031
0,001716	2,22521	0,001716	2,2178	0,001716	1,63047
0,001718	2,22151	0,001718	2,22006	0,001718	1,62982
0,00172	2,22473	0,00172	2,22118	0,00172	1,62966
0,001722	2,22135	0,001722	2,22086	0,001722	1,63015
0,001724	2,21974	0,001724	2,21829	0,001724	1,63031
